name,time,Ahr2empty,avgVoltage,local_dt,medianV,pak2ndMinV,pak2ndMinV_ID,pakMinV,pakMinV_ID,soc
lowPack,2023-09-26T09:09:47.282708927Z,114.499,46.75,2023-09-26T05:09:47,3.32,3.195,27,3.195,27,19.05
lowPack,2023-09-26T09:10:08.44868521Z,114.833,46.89,2023-09-26T05:10:08,3.33,3.215,27,3.215,27,19.1
lowPack,2023-09-26T09:10:39.061710012Z,115.307,46.99,2023-09-26T05:10:39,3.34,3.23,27,3.225,27,19.18
lowPack,2023-09-26T09:11:00.298952423Z,115.639,47.1,2023-09-26T05:11:00,3.345,3.315,7,3.235,27,19.24
lowPack,2023-09-26T09:11:30.903272402Z,116.131,47.21,2023-09-26T05:11:30,3.35,3.245,27,3.245,27,19.32
lowPack,2023-09-26T09:11:52.221774175Z,116.463,47.28,2023-09-26T05:11:52,3.355,3.26,27,3.255,27,19.37
lowPack,2023-09-26T09:12:22.800969726Z,116.933,47.36,2023-09-26T05:12:22,3.36,3.265,27,3.26,27,19.45
lowPack,2023-09-26T09:12:43.993494714Z,117.26,47.43,2023-09-26T05:12:43,3.37,3.275,27,3.27,27,19.51
lowPack,2023-09-26T09:13:14.644240697Z,117.742,47.51,2023-09-26T05:13:14,3.375,3.345,7,3.28,27,19.59
lowPack,2023-09-26T09:13:35.83719946Z,118.063,47.57,2023-09-26T05:13:35,3.38,3.29,27,3.285,27,19.64
lowPack,2023-09-26T09:14:06.488604987Z,118.561,47.67,2023-09-26T05:14:06,3.385,3.29,27,3.29,27,19.72
lowPack,2023-09-26T09:14:27.729931924Z,118.922,47.77,2023-09-26T05:14:27,3.39,3.365,7,3.305,27,19.78
lowPack,2023-09-26T09:14:58.381070873Z,119.432,47.84,2023-09-26T05:14:58,3.395,3.31,27,3.31,27,19.87
lowPack,2023-09-26T09:15:19.682407199Z,119.787,47.91,2023-09-26T05:15:19,3.4,3.38,20,3.32,27,19.93
lowPack,2023-10-06T22:48:05.879009859Z,120.12,46.52,2023-10-06T18:48:05,3.33,3.23,27,3.23,27,19.98
lowPack,2023-10-06T22:48:36.397405387Z,119.91,46.49,2023-10-06T18:48:36,3.325,3.305,14,3.23,27,19.95
lowPack,2023-10-06T22:48:57.693477913Z,119.763,46.47,2023-10-06T18:48:57,3.325,3.225,27,3.225,27,19.92
lowPack,2023-10-06T22:49:28.417757537Z,119.555,46.46,2023-10-06T18:49:28,3.32,3.225,27,3.22,27,19.89
lowPack,2023-10-06T22:49:49.512902465Z,119.412,46.44,2023-10-06T18:49:49,3.32,3.3,14,3.22,27,19.86
lowPack,2023-10-06T22:50:20.230053869Z,119.202,46.42,2023-10-06T18:50:20,3.32,3.22,27,3.22,27,19.83
lowPack,2023-10-06T22:50:42.144342925Z,119.057,46.39,2023-10-06T18:50:42,3.32,3.295,14,3.215,27,19.8
lowPack,2023-10-06T22:51:12.124092403Z,118.846,46.36,2023-10-06T18:51:12,3.315,3.215,27,3.21,27,19.77
lowPack,2023-10-06T22:51:33.346542943Z,118.7,46.34,2023-10-06T18:51:33,3.315,3.21,27,3.21,27,19.75
lowPack,2023-10-06T22:52:03.860739177Z,118.49,46.32,2023-10-06T18:52:03,3.31,3.21,27,3.21,27,19.71
lowPack,2023-10-06T22:52:25.150754389Z,118.345,46.3,2023-10-06T18:52:25,3.31,3.29,14,3.21,27,19.69
lowPack,2023-10-06T22:52:55.87859769Z,118.136,46.28,2023-10-06T18:52:55,3.31,3.285,14,3.205,27,19.65
lowPack,2023-10-06T22:53:16.976687482Z,117.993,46.26,2023-10-06T18:53:16,3.31,3.285,14,3.2,27,19.63
lowPack,2023-10-06T22:53:47.693179865Z,117.783,46.23,2023-10-06T18:53:47,3.305,3.28,14,3.2,27,19.59
lowPack,2023-10-06T22:54:08.991569613Z,117.637,46.21,2023-10-06T18:54:08,3.305,3.2,27,3.2,27,19.57
lowPack,2023-10-06T22:54:39.505901025Z,117.425,46.18,2023-10-06T18:54:39,3.3,3.2,27,3.195,27,19.53
lowPack,2023-10-06T22:55:00.796458941Z,117.271,46.15,2023-10-06T18:55:00,3.295,3.27,14,3.185,27,19.51
lowPack,2023-10-06T22:55:31.325264716Z,117.03,46.07,2023-10-06T18:55:31,3.295,3.19,27,3.185,27,19.47
lowPack,2023-10-06T22:55:52.620357457Z,116.863,46.04,2023-10-06T18:55:52,3.29,3.27,14,3.18,27,19.44
lowPack,2023-10-06T22:56:23.136366808Z,116.624,46.01,2023-10-06T18:56:23,3.29,3.27,14,3.18,27,19.4
lowPack,2023-10-06T22:56:44.427454818Z,116.461,45.99,2023-10-06T18:56:44,3.29,3.18,27,3.175,27,19.37
lowPack,2023-10-06T22:57:15.148358655Z,116.224,45.96,2023-10-06T18:57:15,3.29,3.175,27,3.17,27,19.33
lowPack,2023-10-06T22:58:06.969979372Z,115.824,45.91,2023-10-06T18:58:06,3.28,3.17,27,3.165,27,19.27
lowPack,2023-10-06T22:58:58.787599839Z,115.426,45.85,2023-10-06T18:58:58,3.28,3.16,27,3.16,27,19.2
lowPack,2023-10-06T22:59:20.082324875Z,115.263,45.81,2023-10-06T18:59:20,3.275,3.16,27,3.16,27,19.17
lowPack,2023-10-06T22:59:50.802912706Z,115.027,45.78,2023-10-06T18:59:50,3.27,3.155,27,3.155,27,19.13
lowPack,2023-10-06T23:00:11.897421401Z,114.905,45.84,2023-10-06T19:00:11,3.28,3.155,27,3.15,27,19.11
lowPack,2023-10-06T23:00:42.826640442Z,114.784,45.95,2023-10-06T19:00:42,3.28,3.16,27,3.16,27,19.09
lowPack,2023-10-06T23:01:03.718178248Z,114.701,45.96,2023-10-06T19:01:03,3.28,3.16,27,3.16,27,19.08
lowPack,2023-10-06T23:01:34.423383741Z,114.582,45.95,2023-10-06T19:01:34,3.28,3.16,27,3.16,27,19.06
lowPack,2023-10-06T23:01:55.735259991Z,114.492,45.93,2023-10-06T19:01:55,3.275,3.16,27,3.155,27,19.05
lowPack,2023-10-06T23:02:26.251957453Z,114.305,45.8,2023-10-06T19:02:26,3.27,3.245,14,3.15,27,19.01
lowPack,2023-10-06T23:02:47.540387074Z,114.176,45.77,2023-10-06T19:02:47,3.27,3.15,27,3.15,27,18.99
lowPack,2023-10-06T23:03:18.068453338Z,113.992,45.74,2023-10-06T19:03:18,3.27,3.24,14,3.145,27,18.96
lowPack,2023-10-06T23:03:39.36034292Z,113.864,45.72,2023-10-06T19:03:39,3.265,3.14,27,3.14,27,18.94
lowPack,2023-10-06T23:04:10.082820743Z,113.678,45.69,2023-10-06T19:04:10,3.265,3.14,27,3.14,27,18.91
lowPack,2023-10-06T23:04:31.176300989Z,113.548,45.67,2023-10-06T19:04:31,3.26,3.14,27,3.135,27,18.89
lowPack,2023-10-06T23:05:01.900399576Z,113.362,45.64,2023-10-06T19:05:01,3.26,3.135,27,3.13,27,18.86
lowPack,2023-10-06T23:05:22.994157921Z,113.23,45.61,2023-10-06T19:05:22,3.26,3.13,27,3.13,27,18.83
lowPack,2023-10-06T23:05:53.709822629Z,113.063,45.62,2023-10-06T19:05:53,3.26,3.13,27,3.13,27,18.81
lowPack,2023-10-06T23:06:15.004817939Z,112.946,45.6,2023-10-06T19:06:14,3.26,3.23,14,3.125,27,18.79
lowPack,2023-10-06T23:06:45.517804361Z,112.78,45.58,2023-10-06T19:06:45,3.255,3.125,27,3.12,27,18.76
lowPack,2023-10-06T23:07:06.822135729Z,112.664,45.56,2023-10-06T19:07:06,3.25,3.12,27,3.12,27,18.74
lowPack,2023-10-06T23:07:58.648305563Z,112.379,45.53,2023-10-06T19:07:58,3.25,3.12,27,3.115,27,18.69
lowPack,2023-10-06T23:08:29.357177326Z,112.209,45.49,2023-10-06T19:08:29,3.25,3.115,27,3.11,27,18.67
lowPack,2023-10-06T23:08:50.454167523Z,112.091,45.46,2023-10-06T19:08:50,3.25,3.11,27,3.11,27,18.65
lowPack,2023-10-06T23:09:21.173047113Z,111.922,45.44,2023-10-06T19:09:21,3.235,3.11,27,3.11,27,18.62
lowPack,2023-10-06T23:09:43.084655795Z,111.804,45.41,2023-10-06T19:09:43,3.24,3.11,27,3.105,27,18.6
lowPack,2023-10-06T23:10:12.984814031Z,111.634,45.39,2023-10-06T19:10:12,3.24,3.105,27,3.1,27,18.57
lowPack,2023-10-06T23:10:34.274002789Z,111.515,45.36,2023-10-06T19:10:34,3.24,3.1,27,3.1,27,18.55
lowPack,2023-10-06T23:11:04.792353347Z,111.346,45.34,2023-10-06T19:11:04,3.24,3.21,14,3.095,27,18.52
lowPack,2023-10-06T23:11:26.099838076Z,111.228,45.31,2023-10-06T19:11:26,3.235,3.21,14,3.095,27,18.5
lowPack,2023-10-06T23:11:56.817787469Z,111.057,45.29,2023-10-06T19:11:56,3.235,3.21,14,3.09,27,18.47
lowPack,2023-10-06T23:12:17.910819985Z,110.941,45.26,2023-10-06T19:12:17,3.23,3.205,14,3.09,27,18.45
lowPack,2023-10-06T23:12:48.63263465Z,110.77,45.23,2023-10-06T19:12:48,3.23,3.085,27,3.085,27,18.43
lowPack,2023-10-06T23:13:09.934178889Z,110.65,45.2,2023-10-06T19:13:09,3.23,3.08,27,3.08,27,18.41
lowPack,2023-10-06T23:13:40.447396192Z,110.479,45.18,2023-10-06T19:13:40,3.225,3.08,27,3.08,27,18.38
lowPack,2023-10-06T23:14:01.742802326Z,110.363,45.15,2023-10-06T19:14:01,3.225,3.08,27,3.075,27,18.36
lowPack,2023-10-06T23:14:53.556799477Z,110.066,45.11,2023-10-06T19:14:53,3.22,3.07,27,3.07,27,18.31
lowPack,2023-10-06T23:15:24.266586936Z,109.895,45.07,2023-10-06T19:15:24,3.22,3.19,14,3.065,27,18.28
lowPack,2023-10-06T23:16:16.090224813Z,109.991,45.46,2023-10-06T19:16:16,3.265,3.065,27,3.06,27,18.3
lowPack,2023-10-06T23:17:07.905722815Z,110.737,46.34,2023-10-06T19:17:07,3.295,3.12,27,3.12,27,18.42
lowPack,2023-10-06T23:17:29.201825187Z,111.061,46.57,2023-10-06T19:17:29,3.3,3.27,7,3.16,27,18.48
lowPack,2023-10-06T23:17:59.718146499Z,111.524,46.68,2023-10-06T19:17:59,3.31,3.17,27,3.17,27,18.55
lowPack,2023-10-06T23:18:21.020628524Z,111.857,46.79,2023-10-06T19:18:20,3.32,3.285,7,3.185,27,18.61
lowPack,2023-10-06T23:18:51.736346352Z,112.326,46.87,2023-10-06T19:18:51,3.325,3.2,27,3.195,27,18.69
lowPack,2023-10-06T23:19:12.832645796Z,112.649,46.95,2023-10-06T19:19:12,3.33,3.205,27,3.205,27,18.74
lowPack,2023-10-06T23:19:43.754380795Z,113.115,47.04,2023-10-06T19:19:43,3.34,3.215,27,3.21,27,18.82
lowPack,2023-10-06T23:20:04.683462534Z,113.436,47.11,2023-10-06T19:20:04,3.34,3.23,27,3.225,27,18.87
lowPack,2023-10-06T23:20:35.369886507Z,113.899,47.18,2023-10-06T19:20:35,3.35,3.23,27,3.23,27,18.95
lowPack,2023-10-06T23:20:56.665225336Z,114.22,47.25,2023-10-06T19:20:56,3.35,3.24,27,3.24,27,19
lowPack,2023-10-06T23:21:27.180299961Z,114.72,47.36,2023-10-06T19:21:27,3.36,3.33,7,3.245,27,19.08
lowPack,2023-10-06T23:21:48.348711136Z,115.079,47.46,2023-10-06T19:21:48,3.365,3.265,27,3.26,27,19.14
lowPack,2023-10-06T23:22:18.995267858Z,115.569,47.51,2023-10-06T19:22:18,3.37,3.265,27,3.265,27,19.22
lowPack,2023-10-06T23:22:40.295601612Z,115.901,47.57,2023-10-06T19:22:40,3.375,3.27,27,3.27,27,19.28
lowPack,2023-10-06T23:23:32.10853236Z,116.752,47.68,2023-10-06T19:23:32,3.385,3.28,27,3.28,27,19.42
lowPack,2023-10-06T23:24:02.693899234Z,117.261,47.79,2023-10-06T19:24:02,3.39,3.29,27,3.29,27,19.51
lowPack,2023-10-06T23:24:23.886421661Z,117.613,47.85,2023-10-06T19:24:23,3.39,3.37,7,3.3,27,19.57
lowPack,2023-10-06T23:24:54.529005028Z,118.115,47.91,2023-10-06T19:24:54,3.4,3.305,27,3.305,27,19.65
lowPack,2023-10-06T23:25:15.729862861Z,118.464,47.97,2023-10-06T19:25:15,3.4,3.31,27,3.31,27,19.71
lowPack,2023-10-06T23:25:46.461099247Z,118.965,48.03,2023-10-06T19:25:46,3.405,3.32,27,3.32,27,19.79
lowPack,2023-10-06T23:26:07.630109959Z,119.311,48.08,2023-10-06T19:26:07,3.41,3.39,7,3.325,27,19.85
lowPack,2023-10-06T23:26:38.229037379Z,119.795,48.12,2023-10-06T19:26:38,3.41,3.33,27,3.33,27,19.93
lowPack,2023-10-06T23:26:59.469357915Z,120.112,48.14,2023-10-06T19:26:59,3.415,3.395,7,3.335,27,19.98
lowPack,2023-10-30T07:07:19.744447077Z,120.167,46.3,2023-10-30T03:07:19,3.315,3.08,27,3.08,27,19.99
lowPack,2023-10-30T07:07:50.464161573Z,120.055,46.29,2023-10-30T03:07:50,3.31,3.28,14,3.08,27,19.97
lowPack,2023-10-30T07:08:11.761976145Z,119.98,46.28,2023-10-30T03:08:11,3.31,3.08,27,3.08,27,19.96
lowPack,2023-10-30T07:08:42.2783439Z,119.871,46.27,2023-10-30T03:08:42,3.31,3.28,14,3.08,27,19.94
lowPack,2023-10-30T07:09:03.783319381Z,119.795,46.26,2023-10-30T03:09:03,3.31,3.28,14,3.075,27,19.93
lowPack,2023-10-30T07:09:34.287983912Z,119.685,46.24,2023-10-30T03:09:34,3.31,3.075,27,3.07,27,19.91
lowPack,2023-10-30T07:09:55.384781624Z,119.609,46.22,2023-10-30T03:09:55,3.31,3.275,14,3.07,27,19.9
lowPack,2023-10-30T07:10:26.114107563Z,119.499,46.21,2023-10-30T03:10:26,3.31,3.07,27,3.07,27,19.88
lowPack,2023-10-30T07:10:47.211058894Z,119.424,46.2,2023-10-30T03:10:47,3.31,3.07,27,3.065,27,19.87
lowPack,2023-10-30T07:11:17.927113925Z,119.314,46.18,2023-10-30T03:11:17,3.305,3.27,14,3.06,27,19.85
lowPack,2023-10-30T07:11:39.226643106Z,119.238,46.17,2023-10-30T03:11:39,3.305,3.27,14,3.06,27,19.83
lowPack,2023-10-30T07:12:09.741773644Z,119.127,46.16,2023-10-30T03:12:09,3.305,3.27,14,3.06,27,19.82
lowPack,2023-10-30T07:12:31.044742413Z,119.052,46.14,2023-10-30T03:12:31,3.3,3.27,14,3.055,27,19.8
lowPack,2023-10-30T07:13:01.559170759Z,118.943,46.13,2023-10-30T03:13:01,3.3,3.05,27,3.05,27,19.79
lowPack,2023-10-30T07:13:22.85352628Z,118.867,46.12,2023-10-30T03:13:22,3.3,3.05,27,3.05,27,19.77
lowPack,2023-10-30T07:13:53.578586759Z,118.757,46.1,2023-10-30T03:13:53,3.3,3.05,27,3.045,27,19.75
lowPack,2023-10-30T07:14:14.873232472Z,118.682,46.09,2023-10-30T03:14:14,3.3,3.265,14,3.04,27,19.74
lowPack,2023-10-30T07:14:45.388653914Z,118.572,46.07,2023-10-30T03:14:45,3.3,3.265,14,3.04,27,19.72
lowPack,2023-10-30T07:15:37.206185738Z,118.418,46.09,2023-10-30T03:15:37,3.3,3.04,27,3.04,27,19.7
lowPack,2023-10-30T07:15:58.501784998Z,118.359,46.1,2023-10-30T03:15:58,3.3,3.265,14,3.04,27,19.69
lowPack,2023-10-30T07:16:29.022405797Z,118.274,46.09,2023-10-30T03:16:28,3.3,3.04,27,3.035,27,19.67
lowPack,2023-10-30T07:16:50.316397773Z,118.215,46.08,2023-10-30T03:16:50,3.3,3.26,14,3.03,27,19.66
lowPack,2023-10-30T07:17:21.077069068Z,118.129,46.07,2023-10-30T03:17:21,3.3,3.03,27,3.03,27,19.65
lowPack,2023-10-30T07:17:42.133680808Z,118.081,46.09,2023-10-30T03:17:42,3.3,3.03,27,3.03,27,19.64
lowPack,2023-10-30T07:18:12.853238546Z,118.013,46.1,2023-10-30T03:18:12,3.3,3.03,27,3.03,27,19.63
lowPack,2023-10-30T07:18:33.948234586Z,117.968,46.1,2023-10-30T03:18:33,3.3,3.03,27,3.03,27,19.62
lowPack,2023-10-30T07:19:04.655844704Z,117.902,46.09,2023-10-30T03:19:04,3.3,3.03,27,3.03,27,19.61
lowPack,2023-10-30T07:19:25.964276859Z,117.856,46.08,2023-10-30T03:19:25,3.3,3.26,14,3.03,27,19.6
lowPack,2023-10-30T07:19:56.47712102Z,117.789,46.08,2023-10-30T03:19:56,3.3,3.26,14,3.03,27,19.59
lowPack,2023-10-30T07:20:17.779171683Z,117.742,46.07,2023-10-30T03:20:17,3.3,3.26,14,3.025,27,19.59
lowPack,2023-10-30T07:20:48.494301129Z,117.675,46.07,2023-10-30T03:20:48,3.3,3.26,14,3.025,27,19.57
lowPack,2023-10-30T07:21:09.590670287Z,117.629,46.06,2023-10-30T03:21:09,3.29,3.025,27,3.02,27,19.57
lowPack,2023-10-30T07:21:40.310309703Z,117.564,46.05,2023-10-30T03:21:40,3.295,3.02,27,3.02,27,19.56
lowPack,2023-10-30T07:22:01.407651995Z,117.518,46.05,2023-10-30T03:22:01,3.295,3.02,27,3.02,27,19.55
lowPack,2023-10-30T07:22:32.124402032Z,117.453,46.04,2023-10-30T03:22:32,3.295,3.26,14,3.02,27,19.54
lowPack,2023-10-30T07:22:53.218357054Z,117.408,46.03,2023-10-30T03:22:53,3.295,3.26,14,3.02,27,19.53
lowPack,2023-10-30T07:23:23.944273361Z,117.343,46.02,2023-10-30T03:23:23,3.29,3.015,27,3.015,27,19.52
lowPack,2023-10-30T07:23:45.226853181Z,117.298,46.02,2023-10-30T03:23:45,3.295,3.015,27,3.015,27,19.51
lowPack,2023-10-30T07:24:15.753344095Z,117.232,46.01,2023-10-30T03:24:15,3.29,3.255,14,3.015,27,19.5
lowPack,2023-10-30T07:24:37.053409954Z,117.188,46,2023-10-30T03:24:37,3.29,3.255,14,3.01,27,19.49
lowPack,2023-10-30T07:25:07.567287029Z,117.122,45.99,2023-10-30T03:25:07,3.29,3.01,27,3.01,27,19.48
lowPack,2023-10-30T07:25:28.863072037Z,117.077,45.98,2023-10-30T03:25:28,3.29,3.01,27,3.01,27,19.48
lowPack,2023-10-30T07:25:59.586636334Z,117.012,45.98,2023-10-30T03:25:59,3.29,3.25,14,3.01,27,19.46
lowPack,2023-10-30T07:26:20.679927573Z,116.966,45.97,2023-10-30T03:26:20,3.29,3.25,14,3.005,27,19.46
lowPack,2023-10-30T07:26:51.403356392Z,116.9,45.96,2023-10-30T03:26:51,3.29,3.005,27,3.005,27,19.45
lowPack,2023-10-30T07:27:12.882326004Z,116.854,45.95,2023-10-30T03:27:12,3.29,3.25,14,3,27,19.44
lowPack,2023-10-30T07:27:43.216938582Z,116.788,45.94,2023-10-30T03:27:43,3.29,3,27,3,27,19.43
lowPack,2023-10-30T07:28:04.504173646Z,116.743,45.93,2023-10-30T03:28:04,3.29,3,27,3,27,19.42
lowPack,2023-10-30T07:28:35.227301079Z,116.675,45.92,2023-10-30T03:28:35,3.29,3,27,3,27,19.41
lowPack,2023-10-30T07:28:56.334289203Z,116.629,45.91,2023-10-30T03:28:56,3.29,3.25,14,2.995,27,19.4
lowPack,2023-10-30T07:29:27.047265842Z,116.562,45.9,2023-10-30T03:29:27,3.285,3.25,14,2.99,27,19.39
lowPack,2023-10-30T07:29:48.143665439Z,116.515,45.9,2023-10-30T03:29:48,3.285,3.25,14,2.99,27,19.38
lowPack,2023-10-30T07:30:18.866374556Z,116.449,45.89,2023-10-30T03:30:18,3.285,3.25,14,2.99,27,19.37
lowPack,2023-10-30T07:30:40.167072244Z,116.403,45.88,2023-10-30T03:30:40,3.285,3.245,14,2.99,27,19.36
lowPack,2023-10-30T07:31:10.680964237Z,116.337,45.87,2023-10-30T03:31:10,3.285,3.245,14,2.99,27,19.35
lowPack,2023-10-30T07:31:31.979525826Z,116.292,45.87,2023-10-30T03:31:31,3.28,3.245,14,2.985,27,19.34
lowPack,2023-10-30T07:32:02.493425195Z,116.226,45.86,2023-10-30T03:32:02,3.28,3.245,14,2.985,27,19.33
lowPack,2023-10-30T07:32:23.792049972Z,116.18,45.85,2023-10-30T03:32:23,3.28,3.24,14,2.98,27,19.33
lowPack,2023-10-30T07:32:54.503601996Z,116.115,45.84,2023-10-30T03:32:54,3.28,2.98,27,2.98,27,19.32
lowPack,2023-10-30T07:33:15.60211776Z,116.069,45.83,2023-10-30T03:33:15,3.28,3.24,14,2.98,27,19.31
lowPack,2023-10-30T07:33:46.328463141Z,116.005,45.83,2023-10-30T03:33:46,3.28,2.98,27,2.98,27,19.3
lowPack,2023-10-30T07:34:07.424524254Z,115.96,45.82,2023-10-30T03:34:07,3.28,2.98,27,2.98,27,19.29
lowPack,2023-10-30T07:34:38.141460252Z,115.896,45.81,2023-10-30T03:34:38,3.28,3.24,14,2.975,27,19.28
lowPack,2023-10-30T07:34:59.439598931Z,115.85,45.8,2023-10-30T03:34:59,3.28,3.24,14,2.97,27,19.27
lowPack,2023-10-30T07:35:29.957088969Z,115.785,45.79,2023-10-30T03:35:29,3.28,2.97,27,2.97,27,19.26
lowPack,2023-10-30T07:35:51.256496595Z,115.741,45.78,2023-10-30T03:35:51,3.28,3.24,14,2.97,27,19.25
lowPack,2023-10-30T07:36:21.768381432Z,115.675,45.77,2023-10-30T03:36:21,3.28,2.97,27,2.965,27,19.24
lowPack,2023-10-30T07:36:43.069466375Z,115.629,45.76,2023-10-30T03:36:43,3.28,3.24,14,2.965,27,19.23
lowPack,2023-10-30T07:37:13.79004721Z,115.563,45.75,2023-10-30T03:37:13,3.275,3.235,14,2.96,27,19.22
lowPack,2023-10-30T07:37:34.877913259Z,115.517,45.74,2023-10-30T03:37:34,3.275,2.96,27,2.96,27,19.22
lowPack,2023-10-30T07:38:05.595828842Z,115.451,45.73,2023-10-30T03:38:05,3.275,2.96,27,2.96,27,19.2
lowPack,2023-10-30T07:38:57.421034379Z,115.341,45.72,2023-10-30T03:38:57,3.27,2.95,27,2.95,27,19.19
lowPack,2023-10-30T07:39:18.71695017Z,115.296,45.71,2023-10-30T03:39:18,3.27,2.95,27,2.95,27,19.18
lowPack,2023-10-30T07:39:49.23205531Z,115.232,45.7,2023-10-30T03:39:49,3.27,3.23,14,2.95,27,19.17
lowPack,2023-10-30T07:40:10.531616474Z,115.186,45.69,2023-10-30T03:40:10,3.27,3.23,14,2.95,27,19.16
lowPack,2023-10-30T07:40:41.252619823Z,115.121,45.68,2023-10-30T03:40:41,3.27,2.95,27,2.945,27,19.15
lowPack,2023-10-30T07:41:02.345437548Z,115.077,45.67,2023-10-30T03:41:02,3.27,3.23,14,2.945,27,19.14
lowPack,2023-10-30T07:41:33.067004311Z,115.012,45.66,2023-10-30T03:41:33,3.27,2.94,27,2.94,27,19.13
lowPack,2023-10-30T07:41:54.159239296Z,114.968,45.65,2023-10-30T03:41:54,3.27,3.23,14,2.94,27,19.12
lowPack,2023-10-30T07:42:24.871489185Z,114.904,45.64,2023-10-30T03:42:24,3.27,2.94,27,2.94,27,19.11
lowPack,2023-10-30T07:42:46.178313729Z,114.859,45.64,2023-10-30T03:42:46,3.27,2.94,27,2.94,27,19.11
lowPack,2023-10-30T07:43:37.992780359Z,114.753,45.62,2023-10-30T03:43:37,3.27,2.93,27,2.93,27,19.09
lowPack,2023-10-30T07:44:08.50840178Z,114.687,45.61,2023-10-30T03:44:08,3.265,2.93,27,2.93,27,19.08
lowPack,2023-10-30T07:44:29.808051863Z,114.641,45.59,2023-10-30T03:44:29,3.265,2.93,27,2.925,27,19.07
lowPack,2023-10-30T07:45:00.527499176Z,114.576,45.58,2023-10-30T03:45:00,3.265,2.925,27,2.925,27,19.06
lowPack,2023-10-30T07:45:21.623880364Z,114.531,45.58,2023-10-30T03:45:21,3.26,2.92,27,2.92,27,19.05
lowPack,2023-10-30T07:45:52.338765951Z,114.466,45.57,2023-10-30T03:45:52,3.265,3.22,14,2.92,27,19.04
lowPack,2023-10-30T07:46:13.433313245Z,114.421,45.56,2023-10-30T03:46:13,3.26,2.92,27,2.92,27,19.03
lowPack,2023-10-30T07:46:44.15720023Z,114.357,45.55,2023-10-30T03:46:44,3.26,2.92,27,2.915,27,19.02
lowPack,2023-10-30T07:47:05.446902454Z,114.313,45.54,2023-10-30T03:47:05,3.26,2.915,27,2.91,27,19.02
lowPack,2023-10-30T07:47:35.965813168Z,114.248,45.53,2023-10-30T03:47:35,3.26,3.22,14,2.91,27,19
lowPack,2023-10-30T07:47:57.272434417Z,114.207,45.52,2023-10-30T03:47:57,3.26,2.91,27,2.91,27,19
lowPack,2023-10-30T07:48:27.78256608Z,114.14,45.51,2023-10-30T03:48:27,3.26,2.905,27,2.9,27,18.99
lowPack,2023-10-30T07:48:49.086656586Z,114.096,45.5,2023-10-30T03:48:49,3.26,2.9,27,2.9,27,18.98
lowPack,2023-10-30T07:49:19.803328836Z,114.034,45.49,2023-10-30T03:49:19,3.26,2.9,27,2.9,27,18.97
lowPack,2023-10-30T07:49:40.896556267Z,113.988,45.48,2023-10-30T03:49:40,3.26,2.9,27,2.895,27,18.96
lowPack,2023-10-30T07:50:11.614347715Z,113.923,45.47,2023-10-30T03:50:11,3.26,2.895,27,2.89,27,18.95
lowPack,2023-10-30T07:50:32.913898637Z,113.879,45.46,2023-10-30T03:50:32,3.255,2.89,27,2.89,27,18.94
lowPack,2023-10-30T07:51:03.433685524Z,113.801,45.41,2023-10-30T03:51:03,3.245,3.195,14,2.875,27,18.93
lowPack,2023-10-30T07:51:24.721392047Z,113.737,45.36,2023-10-30T03:51:24,3.25,3.195,14,2.875,27,18.92
lowPack,2023-10-30T07:51:55.239844671Z,113.646,45.34,2023-10-30T03:51:55,3.25,3.2,14,2.87,27,18.9
lowPack,2023-10-30T07:52:16.542593333Z,113.584,45.33,2023-10-30T03:52:16,3.25,3.2,14,2.865,27,18.89
lowPack,2023-10-30T07:52:47.26356262Z,113.494,45.31,2023-10-30T03:52:47,3.245,2.865,27,2.855,27,18.88
lowPack,2023-10-30T07:53:08.359759064Z,113.432,45.29,2023-10-30T03:53:08,3.245,3.2,14,2.85,27,18.87
lowPack,2023-10-30T07:53:39.078926346Z,113.344,45.28,2023-10-30T03:53:39,3.245,2.85,27,2.85,27,18.85
lowPack,2023-10-30T07:54:00.170378254Z,113.282,45.26,2023-10-30T03:54:00,3.24,2.85,27,2.84,27,18.84
lowPack,2023-10-30T07:54:30.891175661Z,113.193,45.24,2023-10-30T03:54:30,3.24,3.195,14,2.84,27,18.83
lowPack,2023-10-30T07:54:52.180316015Z,113.133,45.23,2023-10-30T03:54:52,3.23,2.84,27,2.83,27,18.82
lowPack,2023-10-30T07:55:22.703413565Z,113.045,45.21,2023-10-30T03:55:22,3.24,2.83,27,2.83,27,18.8
lowPack,2023-10-30T07:55:44.002547041Z,112.983,45.2,2023-10-30T03:55:43,3.24,2.83,27,2.825,27,18.79
lowPack,2023-10-30T07:56:14.508184404Z,112.895,45.18,2023-10-30T03:56:14,3.24,3.19,14,2.82,27,18.78
lowPack,2023-10-30T07:56:35.817174566Z,112.834,45.16,2023-10-30T03:56:35,3.24,2.815,27,2.81,27,18.77
lowPack,2023-10-30T07:57:06.535845792Z,112.746,45.15,2023-10-30T03:57:06,3.235,2.81,27,2.81,27,18.75
lowPack,2023-10-30T07:57:27.631514584Z,112.685,45.13,2023-10-30T03:57:27,3.235,2.81,27,2.805,27,18.74
lowPack,2023-10-30T07:57:58.349966319Z,112.596,45.11,2023-10-30T03:57:58,3.23,2.805,27,2.8,27,18.73
lowPack,2023-10-30T07:58:19.672948396Z,112.569,45.21,2023-10-30T03:58:19,3.245,3.18,14,2.8,27,18.73
