name,time,avgWatts,interval,kWh_charge,kWh_discharge,local_dt,maxChargeCurrent,maxChargeWatts,maxDischargeCurrent,maxDischargeWatts,min_Ahr2empty,min_Voltage,min_soc,pakMinT,pakMinV,yr_mo
m5_battery,2023-12-27T14:05:00Z,-168.76303470054688,306.5913965702057,3.460754150390625,4.02836328125,2023-12-27T09:05:07,-2.83,-142.44,-4.08,-205.32,280.8334375,50.329795918367324,46.72,11,3.59,23-12
m5_battery,2023-12-27T14:10:00Z,-198.67911730923691,308.01221656799316,3.460754150390625,4.045450439453125,2023-12-27T09:10:18,-3.14,-158.14,-4.62,-232.69,280.4934375,50.31028571428568,46.67,11,3.59,23-12
m5_battery,2023-12-27T14:15:00Z,-267.2463690930918,286.7082357406616,3.460754150390625,4.066484375,2023-12-27T09:15:29,-0.43,-21.47,-10.97,-551.1,280.0753125,50.21720000000001,46.6,11,3.59,23-12
m5_battery,2023-12-27T14:20:00Z,40.18695387254902,308.03385519981384,3.464596923828125,4.066633544921875,2023-12-27T09:20:09,1.62,81.41,-0.97,-48.95,280.075,50.357647058823545,46.6,11,3.59,23-12
m5_battery,2023-12-27T14:25:00Z,20.061716790716286,277.55449295043945,3.466235595703125,4.06670166015625,2023-12-27T09:25:20,0.96,48.32,-0.62,-31.4,280.15209375,50.377142857142886,46.61,11,3.595,23-12
m5_battery,2023-12-27T14:30:00Z,-1.0333159867365749,307.62683725357056,3.46654345703125,4.067061767578125,2023-12-27T09:30:10,0.51,25.68,-0.52,-26.14,280.17746875,50.376470588235314,46.61,11,3.595,23-12
m5_battery,2023-12-27T14:35:00Z,-10.575478981802512,287.1410622596741,3.46662255859375,4.0680087890625,2023-12-27T09:35:22,0.41,20.5,-0.87,-43.98,280.1615,50.37346153846152,46.61,11,3.595,23-12
m5_battery,2023-12-27T14:40:00Z,-21.167470109411287,306.4324071407318,3.4666259765625,4.06977392578125,2023-12-27T09:40:02,0.26,13.21,-2.52,-126.82,280.1263125,50.366111111111074,46.61,11,3.595,23-12
m5_battery,2023-12-27T14:45:00Z,-408.44999694749697,277.0176875591278,3.4666259765625,4.1016689453125,2023-12-27T09:45:13,-1.41,-70.99,-37.9,-1906.82,279.49034375,50.230833333333344,46.5,11,3.585,23-12
m5_battery,2023-12-27T14:50:00Z,-254.4820598140966,307.38548612594604,3.4666259765625,4.12343408203125,2023-12-27T09:50:03,-2.81,-141.29,-11.75,-589.59,279.0589375,50.22000000000002,46.43,11,3.585,23-12
m5_battery,2023-12-27T14:55:00Z,-235.9105807895808,307.40239930152893,3.4666259765625,4.14361962890625,2023-12-27T09:55:14,-1.32,-66.61,-6.71,-337.36,278.65621875,50.25714285714286,46.36,11,3.59,23-12
m5_battery,2023-12-27T15:00:00Z,-323.1542830209007,286.69882011413574,3.4666259765625,4.1694560546875,2023-12-27T10:00:25,-4.02,-201.95,-7.45,-374.48,278.14290625,50.243142857142864,46.27,11,3.59,23-12
m5_battery,2023-12-27T15:05:00Z,-216.14964921652424,307.6087942123413,3.4666259765625,4.18810009765625,2023-12-27T10:05:06,-3.72,-186.92,-5.03,-252.91,277.77278125,50.27333333333332,46.21,11,3.59,23-12
m5_battery,2023-12-27T15:10:00Z,-225.89078741258743,277.061772108078,3.4666259765625,4.2056533203125,2023-12-27T10:10:17,-3.66,-183.87,-5.38,-270.32,277.42384375,50.26826923076923,46.16,11,3.59,23-12
m5_battery,2023-12-27T15:15:00Z,-68.165829248366,307.6114184856415,3.46705322265625,4.212123046875,2023-12-27T10:15:07,0.67,33.51,-4.31,-216.55,277.295625,50.2801960784314,46.13,11,3.59,23-12
m5_battery,2023-12-27T15:20:00Z,14.228470755823695,308.01143431663513,3.468292236328125,4.212166015625,2023-12-27T10:20:18,0.74,37.29,-0.48,-24.06,277.30384375,50.342115384615376,46.14,11,3.59,23-12
m5_battery,2023-12-27T15:25:00Z,-95.89307109557107,286.72136521339417,3.468993408203125,4.22036474609375,2023-12-27T10:25:29,0.94,47.51,-35.8,-1786.81,277.177125,50.22194444444445,46.11,11,3.585,23-12
m5_battery,2023-12-27T15:30:00Z,-189.10826171867348,277.07455825805664,3.468993408203125,4.2349775390625,2023-12-27T10:30:10,-3,-150.89,-5.15,-258.71,276.88678125,50.28083333333331,46.07,11,3.59,23-12
m5_battery,2023-12-27T15:35:00Z,-182.67131571304512,308.00747632980347,3.468993408203125,4.25067431640625,2023-12-27T10:35:00,-2.96,-148.9,-4.16,-209.34,276.57503125,50.2823076923077,46.01,11,3.59,23-12
m5_battery,2023-12-27T15:40:00Z,-226.91250332799788,306.96898651123047,3.468993408203125,4.27008447265625,2023-12-27T10:40:11,-3.28,-165.1,-6.86,-344.71,276.1898125,50.259142857142855,45.95,11,3.59,23-12
m5_battery,2023-12-27T15:45:00Z,-144.88405159154573,285.87483954429626,3.468993408203125,4.28172998046875,2023-12-27T10:45:22,-0.74,-37.34,-5.08,-255.17,275.95759375,50.25860000000002,45.91,11,3.59,23-12
m5_battery,2023-12-27T15:50:00Z,-79.105295543672,308.04120683670044,3.468993408203125,4.28854052734375,2023-12-27T10:50:02,-0.67,-33.78,-4.89,-246.07,275.82228125,50.2896,45.89,11,3.59,23-12
m5_battery,2023-12-27T15:55:00Z,-79.88261377410468,277.440283536911,3.468993408203125,4.29466162109375,2023-12-27T10:55:14,-0.29,-14.45,-4.57,-229.84,275.70053125,50.27411764705881,45.87,11,3.59,23-12
m5_battery,2023-12-27T16:00:00Z,-292.3029288515405,307.63294768333435,3.468993408203125,4.319169921875,2023-12-27T11:00:04,-3.97,-199.84,-11.43,-573.45,275.21375,50.16914285714288,45.79,11,3.58,23-12
m5_battery,2023-12-27T16:05:00Z,-247.081439977615,307.42826437950134,3.468993408203125,4.3407177734375,2023-12-27T11:05:15,-3.94,-198.21,-11.13,-558.37,274.78346875,50.166400000000024,45.72,11,3.58,23-12
m5_battery,2023-12-27T16:10:00Z,-235.89362710818594,286.9215247631073,3.468993408203125,4.35980322265625,2023-12-27T11:10:26,-3.83,-192.46,-29.46,-1469.51,274.403875,50.210384615384626,45.65,11,3.585,23-12
m5_battery,2023-12-27T16:15:00Z,-263.4192792651248,307.4175763130188,3.468993408203125,4.382267578125,2023-12-27T11:15:06,-3.28,-165,-7.54,-378.59,273.95728125,50.20055555555558,45.58,11,3.585,23-12
m5_battery,2023-12-27T16:20:00Z,-63.110165112665115,277.5002474784851,3.468993408203125,4.38711572265625,2023-12-27T11:20:17,-0.66,-33.28,-3.81,-191.41,273.86040625,50.27333333333332,45.56,11,3.59,23-12
m5_battery,2023-12-27T16:25:00Z,-10.647998575498576,307.6315507888794,3.469281982421875,4.38834521484375,2023-12-27T11:25:07,0.64,32.32,-1.09,-54.98,273.83603125,50.29711538461538,45.56,11,3.59,23-12
m5_battery,2023-12-27T16:30:00Z,70.27654904055639,307.21669697761536,3.475192626953125,4.38834521484375,2023-12-27T11:30:19,2.57,129.23,-0.13,-6.37,273.84409375,50.31942307692309,45.56,11,3.59,23-12
m5_battery,2023-12-27T16:35:00Z,100.31771367521365,286.89179134368896,3.4835126953125,4.3886591796875,2023-12-27T11:35:30,2.56,129,-4.04,-203.28,273.97734375,50.34576923076919,45.58,11,3.59,23-12
m5_battery,2023-12-27T16:40:00Z,15.351856460532934,277.4971024990082,3.489086181640625,4.392931640625,2023-12-27T11:40:10,2.44,123.01,-4.15,-208.84,274.040125,50.27805555555554,45.59,11,3.59,23-12
m5_battery,2023-12-27T16:45:00Z,91.15319444444445,307.6126136779785,3.4969521484375,4.392931640625,2023-12-27T11:45:00,2.44,122.73,1.13,57.07,274.1620625,50.35916666666663,45.61,11,3.59,23-12
m5_battery,2023-12-27T16:50:00Z,62.54032763532763,307.00458669662476,3.5025634765625,4.39307958984375,2023-12-27T11:50:11,1.79,90.07,-2.4,-120.75,274.31228125,50.34777777777774,45.64,11,3.59,23-12
m5_battery,2023-12-27T16:55:00Z,-63.01859945609945,285.9505739212036,3.5057333984375,4.40100830078125,2023-12-27T11:55:22,1.68,84.44,-28.69,-1434.94,274.31278125,50.26115384615388,45.64,11,3.585,23-12
m5_battery,2023-12-27T17:00:00Z,-300.786718307836,307.4258463382721,3.5057333984375,4.4269111328125,2023-12-27T12:00:03,-5.55,-278.83,-6.46,-324.33,273.798,50.233846153846144,45.55,11,3.59,23-12
m5_battery,2023-12-27T17:05:00Z,-283.57994778097725,277.2229869365692,3.5057333984375,4.44889501953125,2023-12-27T12:05:14,-5.18,-260.17,-6.27,-314.99,273.36046875,50.229444444444454,45.48,11,3.585,23-12
m5_battery,2023-12-27T17:10:00Z,-245.80885683760687,307.8097424507141,3.5057333984375,4.47002392578125,2023-12-27T12:10:04,-3.92,-196.88,-5.69,-285.91,272.9391875,50.23000000000001,45.41,11,3.585,23-12
m5_battery,2023-12-27T17:15:00Z,-50.12543084284996,307.2243015766144,3.513619140625,4.4827119140625,2023-12-27T12:15:15,4.51,227.03,-10.03,-503.07,272.68959375,50.169615384615426,45.37,11,3.58,23-12
m5_battery,2023-12-27T17:20:00Z,290.78698946366427,286.92185950279236,3.53694384765625,4.4827119140625,2023-12-27T12:20:26,6.61,333.5,4.37,220.1,272.88228125,50.37299999999996,45.4,11,3.59,23-12
m5_battery,2023-12-27T17:25:00Z,289.123367063492,306.1639368534088,3.561698486328125,4.4827119140625,2023-12-27T12:25:07,6.75,340.64,3.83,193.28,273.342625,50.40820000000002,45.48,11,3.595,23-12
m5_battery,2023-12-27T17:30:00Z,158.55691762401932,276.94023036956787,3.57394970703125,4.4827119140625,2023-12-27T12:30:18,3.91,197.3,2.52,127.05,273.81959375,50.39060000000001,45.56,11,3.595,23-12
m5_battery,2023-12-27T17:35:00Z,175.65740089490342,286.92853903770447,3.588043212890625,4.4827119140625,2023-12-27T12:35:08,3.99,201.11,2.29,115.27,274.070125,50.40171428571431,45.6,11,3.595,23-12
m5_battery,2023-12-27T17:40:00Z,111.5446713580537,328.32505440711975,3.600010009765625,4.4832587890625,2023-12-27T12:40:40,4.42,222.81,-21.71,-1089.26,274.40021875,50.37199999999998,45.65,11,3.59,23-12
m5_battery,2023-12-27T17:45:00Z,174.04703396995163,286.5315091609955,3.613958984375,4.4832587890625,2023-12-27T12:45:30,4.22,212.69,2.38,119.97,274.56959375,50.40220000000003,45.68,11,3.595,23-12
m5_battery,2023-12-27T17:50:00Z,131.5411822066822,277.20831274986267,3.625945068359375,4.48545556640625,2023-12-27T12:50:11,5.29,266.73,-2.53,-127.43,274.8455625,50.34777777777775,45.73,11,3.59,23-12
m5_battery,2023-12-27T17:55:00Z,343.4290013706338,307.2152726650238,3.65567724609375,4.4855234375,2023-12-27T12:55:01,10.06,508.36,-1.64,-82.56,275.0496875,50.4323076923077,45.76,11,3.595,23-12
m5_battery,2023-12-27T18:00:00Z,358.296014957265,308.0026812553406,3.6863837890625,4.4855234375,2023-12-27T13:00:12,8.53,431.15,6.03,304.5,275.65778125,50.486923076923034,45.86,11,3.6,23-12
m5_battery,2023-12-27T18:05:00Z,388.4649378399379,286.51574659347534,3.7174814453125,4.48553564453125,2023-12-27T13:05:23,9.47,478.63,-15.72,-789.98,276.28565625,50.51307692307695,45.97,11,3.595,23-12
m5_battery,2023-12-27T18:10:00Z,452.1118571937322,308.01774525642395,3.7567119140625,4.48553564453125,2023-12-27T13:10:03,13.5,683.56,7.43,375.36,276.87309375,50.5322222222222,46.06,11,3.6,23-12
m5_battery,2023-12-27T18:15:00Z,631.7241744366745,277.09713220596313,3.80571240234375,4.48553564453125,2023-12-27T13:15:15,13.64,690.69,11.32,572.95,277.68075,50.62557692307693,46.2,11,3.605,23-12
m5_battery,2023-12-27T18:20:00Z,517.5990553251216,307.2133221626282,3.850398193359375,4.48575927734375,2023-12-27T13:20:04,11.49,582,-24.95,-1252.75,278.66565625,50.5886538461538,46.36,11,3.605,23-12
m5_battery,2023-12-27T18:25:00Z,564.0919014999163,307.0110535621643,3.898738525390625,4.48575927734375,2023-12-27T13:25:16,15.49,785.56,5.89,297.96,279.53353125,50.58538461538459,46.51,11,3.605,23-12
m5_battery,2023-12-27T18:30:00Z,772.0147125097126,286.36481738090515,3.96063232421875,4.48575927734375,2023-12-27T13:30:27,16.07,815.1,13.4,679.72,280.533,50.71076923076925,46.67,11,3.61,23-12
m5_battery,2023-12-27T18:35:00Z,649.0082852564103,307.8117666244507,4.01625244140625,4.48575927734375,2023-12-27T13:35:07,14.01,710.31,12.11,614.11,281.702375,50.701538461538455,46.87,11,3.61,23-12
m5_battery,2023-12-27T18:40:00Z,531.9436713286714,277.08389592170715,4.0574248046875,4.48575927734375,2023-12-27T13:40:18,14.87,754.35,1.17,58.99,282.80059375,50.63750000000004,47.05,11,3.61,23-12
m5_battery,2023-12-27T18:45:00Z,223.39720263532763,307.5937280654907,4.076687744140625,4.48575927734375,2023-12-27T13:45:08,6.56,332.26,2.34,118.37,283.58465625,50.58173076923078,47.18,11,3.61,23-12
m5_battery,2023-12-27T18:50:00Z,127.24819850084555,286.33265376091003,4.086884521484375,4.48575927734375,2023-12-27T13:50:19,3.48,176.26,1.66,83.89,283.93946875,50.559803921568616,47.24,11,3.605,23-12
m5_battery,2023-12-27T18:55:00Z,-61.094058231155714,307.61006331443787,4.088654296875,4.49302880859375,2023-12-27T13:55:00,1.97,99.66,-4.99,-251.67,284.00534375,50.46485714285716,47.25,11,3.6,23-12
m5_battery,2023-12-27T19:00:00Z,-257.86278698752227,277.2964005470276,4.088654296875,4.51285205078125,2023-12-27T14:00:11,-2.82,-142.44,-10.4,-523.77,283.61240625,50.37257142857138,47.19,11,3.6,23-12
m5_battery,2023-12-27T19:05:00Z,-206.83608355119824,306.0109827518463,4.088654296875,4.5304130859375,2023-12-27T14:05:01,-2.3,-116.2,-37.94,-1911.96,283.264625,50.4258,47.13,11,3.595,23-12
m5_battery,2023-12-27T19:10:00Z,-195.06553927065772,306.95694160461426,4.088654296875,4.54714599609375,2023-12-27T14:10:12,-3.19,-160.85,-5.06,-255.01,282.93203125,50.41628571428574,47.07,11,3.6,23-12
m5_battery,2023-12-27T19:15:00Z,-122.68821933491343,235.34422540664673,4.088654296875,4.5553583984375,2023-12-27T14:15:23,-1.06,-53.45,-5.45,-274.98,282.76934375,50.40960000000001,47.04,11,3.6,23-12
m5_battery,2023-12-27T19:20:00Z,-125.7659517429194,359.25535106658936,4.088654541015625,4.5681689453125,2023-12-27T14:20:04,0.06,2.8,-3.44,-173.53,282.5156875,50.43085714285716,47,11,3.6,23-12
m5_battery,2023-12-27T19:25:00Z,57.87832190617361,277.4836540222168,4.09302490234375,4.56831201171875,2023-12-27T14:25:15,3.1,156.78,-0.72,-36.32,282.51384375,50.46485714285717,47,11,3.6,23-12
m5_battery,2023-12-27T19:30:00Z,253.11264298694903,304.9688210487366,4.11469091796875,4.56831201171875,2023-12-27T14:30:05,6.75,341.41,2.91,146.96,282.6283125,50.525490196078444,47.02,11,3.6,23-12
m5_battery,2023-12-27T19:35:00Z,245.57061431623936,307.8112723827362,4.13592041015625,4.56867919921875,2023-12-27T14:35:16,7.34,371.22,-0.97,-49.18,283.08446875,50.506388888888885,47.1,11,3.6,23-12
m5_battery,2023-12-27T19:40:00Z,-82.03374087024086,286.53027963638306,4.13999462890625,4.5790732421875,2023-12-27T14:40:27,4.48,226.48,-6.84,-344.69,283.314125,50.428461538461534,47.14,11,3.6,23-12
m5_battery,2023-12-27T19:45:00Z,-93.1603935185185,307.4056737422943,4.13999462890625,4.58698291015625,2023-12-27T14:45:08,-0.25,-12.52,-5.06,-255.01,283.15796875,50.422777777777796,47.11,11,3.6,23-12
m5_battery,2023-12-27T19:50:00Z,-113.04770551670553,276.4756054878235,4.13999462890625,4.5957626953125,2023-12-27T14:50:19,-0.12,-6.23,-28.31,-1427.9,282.984,50.446111111111136,47.08,11,3.595,23-12
m5_battery,2023-12-27T19:55:00Z,-104.1326397268309,307.2137289047241,4.13999462890625,4.604748046875,2023-12-27T14:55:09,-0.46,-23.15,-5.51,-277.81,282.80571875,50.428055555555574,47.05,11,3.6,23-12
m5_battery,2023-12-27T20:00:00Z,-6.244762681762683,286.72683095932007,4.141609375,4.6069150390625,2023-12-27T15:00:20,1.88,94.87,-2.25,-113.41,282.79478125,50.46038461538464,47.05,11,3.6,23-12
m5_battery,2023-12-27T20:05:00Z,-166.79770204876823,307.6505753993988,4.141609375,4.62142578125,2023-12-27T15:05:00,-0.64,-32.37,-5.76,-290.58,282.50740625,50.396153846153844,47,11,3.6,23-12
m5_battery,2023-12-27T20:10:00Z,-403.15231934731946,277.29921412467957,4.141609375,4.65269873046875,2023-12-27T15:10:11,-3.68,-185.38,-14.18,-712.79,281.88696875,50.25861111111111,46.9,11,3.59,23-12
m5_battery,2023-12-27T20:15:00Z,-326.74553617814644,307.22973680496216,4.141609375,4.6809990234375,2023-12-27T15:15:01,-3.17,-159.96,-14.3,-718.6,281.323125,50.25730769230771,46.8,11,3.59,23-12
m5_battery,2023-12-27T20:20:00Z,-49.66700448541358,307.81987166404724,4.141609375,4.6853642578125,2023-12-27T15:20:13,-0.48,-24.1,-4.85,-244.45,281.2369375,50.416538461538494,46.79,11,3.595,23-12
m5_battery,2023-12-27T20:25:00Z,-72.52297741147744,286.91203689575195,4.141609375,4.691138671875,2023-12-27T15:25:24,-0.63,-31.86,-2.6,-131.15,281.12203125,50.411944444444465,46.77,11,3.6,23-12
m5_battery,2023-12-27T20:30:00Z,-139.33367091922239,307.2194526195526,4.141609375,4.70317578125,2023-12-27T15:30:04,-1.94,-97.68,-4.28,-215.63,280.8834375,50.38686274509809,46.73,11,3.595,23-12
m5_battery,2023-12-27T20:35:00Z,-340.03748607928026,277.3016839027405,4.141609375,4.729833984375,2023-12-27T15:35:15,-4.1,-206.68,-30.23,-1510.64,280.35359375,50.32294117647058,46.64,11,3.585,23-12
m5_battery,2023-12-27T20:40:00Z,-545.2660221629676,307.82103157043457,4.141609375,4.77664013671875,2023-12-27T15:40:05,-6.61,-332.62,-39.86,-1997.72,279.4234375,50.20142857142859,46.49,11,3.585,23-12
m5_battery,2023-12-27T20:45:00Z,-571.1182209611117,307.1705210208893,4.141609375,4.8253369140625,2023-12-27T15:45:16,-9.06,-455.18,-15.87,-796.04,278.45103125,50.165142857142875,46.33,11,3.585,23-12
m5_battery,2023-12-27T20:50:00Z,-500.905867931415,285.8856248855591,4.141609375,4.86568994140625,2023-12-27T15:50:28,-6.9,-346.58,-16.04,-804.66,277.64896875,50.15714285714288,46.19,11,3.585,23-12
m5_battery,2023-12-27T20:55:00Z,-372.84845975208265,307.812153339386,4.141609375,4.89783056640625,2023-12-27T15:55:08,-6.95,-349.3,-8.03,-403.61,277.0105,50.24938775510205,46.09,11,3.59,23-12
m5_battery,2023-12-27T21:00:00Z,-374.3777852898736,277.24638772010803,4.141609375,4.92683349609375,2023-12-27T16:00:19,-6.92,-347.88,-8.02,-402.99,276.43378125,50.24222222222223,45.99,11,3.585,23-12
m5_battery,2023-12-27T21:05:00Z,-491.8366931576049,307.6059491634369,4.141609375,4.96882373046875,2023-12-27T16:05:09,-7.02,-352.78,-12.49,-627.57,275.59571875,50.17055555555558,45.85,11,3.58,23-12
m5_battery,2023-12-27T21:10:00Z,-776.3909595959595,286.706907749176,4.141609375,5.03090283203125,2023-12-27T16:10:20,-11.08,-556.15,-17.82,-892.18,274.3575,50.0755769230769,45.64,11,3.58,23-12
m5_battery,2023-12-27T21:15:00Z,-657.9033653846153,307.41928005218506,4.141609375,5.08726953125,2023-12-27T16:15:01,-10.93,-548.11,-46.31,-2302.03,273.2304375,50.068611111111096,45.46,11,3.575,23-12
m5_battery,2023-12-27T21:20:00Z,-672.2673212898212,276.4939103126526,4.141609375,5.1395791015625,2023-12-27T16:20:12,-9.7,-486.23,-14.5,-726.28,272.186625,50.06942307692309,45.28,11,3.575,23-12
m5_battery,2023-12-27T21:25:00Z,-564.3799704236396,307.7737340927124,4.141609375,5.18827978515625,2023-12-27T16:25:02,-9.45,-473.59,-16.08,-804.91,271.215875,50.03666666666665,45.12,11,3.575,23-12
m5_battery,2023-12-27T21:30:00Z,-496.06361111111113,307.416312456131,4.141609375,5.2308642578125,2023-12-27T16:30:13,-9.48,-475.07,-10.35,-518.62,270.3645,50.10194444444441,44.98,11,3.58,23-12
m5_battery,2023-12-27T21:35:00Z,-359.4237075147075,286.5343942642212,4.141609375,5.2597802734375,2023-12-27T16:35:24,-5.08,-254.98,-10.23,-512.82,269.78865625,50.104166666666636,44.88,11,3.58,23-12
m5_battery,2023-12-27T21:40:00Z,-482.9860292022792,307.2264459133148,4.141609375,5.30139794921875,2023-12-27T16:40:05,-5.26,-264.01,-11.99,-600.36,268.95884375,50.08557692307692,44.75,11,3.58,23-12
m5_battery,2023-12-27T21:45:00Z,-277.36707847707845,277.1119554042816,4.141609375,5.32292626953125,2023-12-27T16:45:16,-5.03,-252.07,-6.28,-315.17,268.5296875,50.14638888888892,44.68,11,3.58,23-12
m5_battery,2023-12-27T21:50:00Z,-279.2046721551869,307.6154639720917,4.141609375,5.346865234375,2023-12-27T16:50:06,-5.06,-253.92,-6.03,-302.44,268.051375,50.14884615384616,44.6,11,3.58,23-12
m5_battery,2023-12-27T21:55:00Z,-276.00157637841465,307.21600556373596,4.141609375,5.37070556640625,2023-12-27T16:55:17,-4.99,-250.24,-6.09,-305.57,267.57671875,50.1442307692308,44.52,11,3.58,23-12
m5_battery,2023-12-27T22:00:00Z,-444.042702020202,286.5064437389374,4.141609375,5.406583984375,2023-12-27T17:00:28,-5.19,-260.05,-36.63,-1827.01,266.86109375,50.020576923076916,44.4,11,3.57,23-12
m5_battery,2023-12-27T22:05:00Z,-407.04357612703194,307.41004157066345,4.141609375,5.44162255859375,2023-12-27T17:05:09,-7.36,-368.5,-10.81,-541.01,266.1600625,50.059215686274534,44.28,11,3.575,23-12
m5_battery,2023-12-27T22:10:00Z,-616.8460032118359,256.7279760837555,4.141609375,5.4861494140625,2023-12-27T17:10:20,-9.57,-478.98,-14.19,-709.71,265.26934375,50.00711538461542,44.13,11,3.57,23-12
m5_battery,2023-12-27T22:15:00Z,-398.44250582227727,328.9113256931305,4.141609375,5.52290087890625,2023-12-27T17:15:10,-7.2,-360.83,-12.05,-602.54,264.53703125,50.0476470588235,44.01,11,3.57,23-12
m5_battery,2023-12-27T22:20:00Z,-465.02311974244253,286.0859286785126,4.141609375,5.5602099609375,2023-12-27T17:20:21,-8.8,-440.31,-9.77,-488.99,263.7916875,50.03040816326533,43.89,11,3.57,23-12
m5_battery,2023-12-27T22:25:00Z,-465.4840504201681,307.4247176647186,4.141609375,5.60016064453125,2023-12-27T17:25:01,-8.85,-442.6,-9.77,-488.66,262.9914375,50.02085714285713,43.75,11,3.57,23-12
m5_battery,2023-12-27T22:30:00Z,-466.00830402706526,276.47349977493286,4.141609375,5.63637890625,2023-12-27T17:30:12,-8.82,-441.23,-9.88,-494.26,262.26815625,50.01,43.63,11,3.57,23-12
m5_battery,2023-12-27T22:35:00Z,-423.18395606599483,307.39312171936035,4.141609375,5.6725849609375,2023-12-27T17:35:02,-4.97,-248.76,-11.74,-586.93,261.545546875,49.976538461538446,43.51,11,3.57,23-12
m5_battery,2023-12-27T22:40:00Z,-471.1678027693983,307.6161811351776,4.141609375,5.71296875,2023-12-27T17:40:13,-5.16,-258.15,-11.94,-596.86,260.736765625,49.978076923076934,43.38,11,3.57,23-12
m5_battery,2023-12-27T22:45:00Z,-372.1785473578709,286.12383556365967,4.141609375,5.742912109375,2023-12-27T17:45:25,-5.14,-257.18,-31.89,-1585.64,260.137890625,50.00480769230773,43.28,11,3.565,23-12
m5_battery,2023-12-27T22:50:00Z,-393.0629594017095,307.63940620422363,4.141609375,5.776796875,2023-12-27T17:50:05,-7.35,-367.67,-8.43,-421.74,259.4614375,49.995000000000005,43.17,11,3.57,23-12
m5_battery,2023-12-27T22:55:00Z,-388.9104468897116,277.4699194431305,4.141609375,5.80699755859375,2023-12-27T17:55:16,-7.29,-364.75,-8.23,-411.59,258.8579375,49.98999999999996,43.07,11,3.57,23-12
m5_battery,2023-12-27T23:00:00Z,-373.9908493589744,307.4161365032196,4.141609375,5.8392333984375,2023-12-27T18:00:06,-5.34,-267.24,-8.27,-413.26,258.21190625,49.98153846153847,42.96,11,3.57,23-12
m5_battery,2023-12-27T23:05:00Z,-278.3530645604396,307.4458634853363,4.141609375,5.86320751953125,2023-12-27T18:05:17,-5.03,-251.57,-6.06,-303.16,257.733484375,50.01114285714285,42.88,11,3.57,23-12
m5_battery,2023-12-27T23:10:00Z,-367.16459036061974,285.92684841156006,4.141609375,5.89253466796875,2023-12-27T18:10:28,-5.11,-255.5,-11.94,-596.49,257.145,49.92055555555558,42.78,11,3.565,23-12
m5_battery,2023-12-27T23:15:00Z,-436.7208314479639,307.8148763179779,4.141609375,5.9316865234375,2023-12-27T18:15:09,-5.24,-261.83,-37.7,-1868.63,256.356890625,49.63588235294115,42.65,11,3.55,23-12
m5_battery,2023-12-27T23:20:00Z,-1536.0644689893438,276.07073760032654,4.141609375,6.05066650390625,2023-12-27T18:20:20,-16.72,-832.28,-68.86,-3381.79,253.957125,49.29615384615386,42.25,11,3.53,23-12
m5_battery,2023-12-27T23:25:00Z,-1039.4396810065907,307.59464740753174,4.141609375,6.14024462890625,2023-12-27T18:25:10,-19.53,-970.73,-23.61,-1173.16,252.15546875,49.6777777777778,41.95,11,3.55,23-12
m5_battery,2023-12-27T23:30:00Z,-1155.8073552698002,286.50361251831055,4.141609375,6.23257373046875,2023-12-27T18:30:21,-20.45,-1015.96,-58.98,-2929.2,250.2913125,49.59788461538459,41.64,11,3.545,23-12
m5_battery,2023-12-27T23:35:00Z,-1165.219794122,307.79715490341187,4.141609375,6.33300439453125,2023-12-27T18:35:02,-21.83,-1083.17,-25.65,-1271.2,248.269859375,49.55885714285713,41.3,11,3.54,23-12
m5_battery,2023-12-27T23:40:00Z,-1131.7404133703844,277.89746618270874,4.141609375,6.4206875,2023-12-27T18:40:13,-21.73,-1077.35,-25.36,-1256.3,246.499078125,49.55173076923076,41.01,11,3.54,23-12
m5_battery,2023-12-27T23:45:00Z,-1168.240570619246,307.20703887939453,4.141609375,6.52109033203125,2023-12-27T18:45:03,-21.97,-1088.2,-29.99,-1482.18,244.476203125,49.42942857142858,40.67,11,3.535,23-12
m5_battery,2023-12-27T23:50:00Z,-1071.1774799630778,307.849974155426,4.141609375,6.613087890625,2023-12-27T18:50:14,-19.38,-960.26,-29.75,-1470.53,242.614046875,49.43540000000003,40.36,11,3.535,23-12
m5_battery,2023-12-27T23:55:00Z,-1050.8124094224574,286.90904545783997,4.141609375,6.69716455078125,2023-12-27T18:55:25,-19.31,-956.71,-25.25,-1248.32,240.9173125,49.44145833333335,40.08,11,3.535,23-12
m5_battery,2023-12-28T00:00:00Z,-1171.889715191489,307.1932806968689,4.141609375,6.7977724609375,2023-12-27T19:00:05,-23.02,-1138.08,-25.02,-1236.88,238.876609375,49.40760000000003,39.74,11,3.53,23-12
m5_battery,2023-12-28T00:05:00Z,-1176.9419268145282,278.1070330142975,4.141609375,6.8893173828125,2023-12-27T19:05:17,-22.9,-1131.01,-25.48,-1258.05,237.024765625,49.368313253012,39.43,11,3.53,23-12
m5_battery,2023-12-28T00:10:00Z,-1188.318016557835,306.94636845588684,4.141609375,6.991646484375,2023-12-27T19:10:06,-22.95,-1132.37,-25.36,-1251.45,234.954203125,49.333823529411745,39.09,11,3.53,23-12
m5_battery,2023-12-28T00:15:00Z,-1178.9271674980862,307.6080656051636,4.141609375,7.09289404296875,2023-12-27T19:15:18,-20.3,-1001.89,-51.11,-2520.79,232.898859375,49.29124999999997,38.75,11,3.52,23-12
