name,time,Ahr2empty,avgVoltage,local_dt,medianV,pakMinV,pakMinV_ID,pak_01,pak_02,pak_03,pak_04,pak_05,pak_06,pak_07,pak_08,pak_09,pak_10,pak_11,pak_12,pak_13,pak_14,pak_15,pak_16,pak_17,pak_18,pak_19,pak_20,pak_21,pak_22,pak_23,pak_24,pak_25,pak_26,pak_27,pak_28,soc
d1_lowPack,2023-12-24T20:22:57.081489646Z,117.176,46.53,2023-12-24T15:22:57,3.3,3.25,21,3.35,3.3,3.3,3.32,3.37,3.33,3.28,3.3,3.345,3.32,3.28,3.29,3.28,3.27,3.35,3.345,3.38,3.32,3.29,3.26,3.26,3.275,3.31,3.26,3.26,3.3,3.435,3.305,19.49
d1_lowPack,2023-12-24T20:23:27.594779273Z,117.656,46.65,2023-12-24T15:23:27,3.31,3.26,21,3.36,3.31,3.31,3.325,3.38,3.34,3.29,3.315,3.35,3.33,3.29,3.3,3.29,3.28,3.36,3.355,3.385,3.33,3.3,3.275,3.275,3.29,3.32,3.275,3.27,3.31,3.44,3.315,19.57
d1_lowPack,2023-12-24T20:23:48.88979099Z,117.989,46.77,2023-12-24T15:23:48,3.32,3.27,25,3.365,3.315,3.32,3.33,3.385,3.35,3.3,3.32,3.36,3.335,3.3,3.31,3.295,3.29,3.365,3.36,3.39,3.34,3.305,3.28,3.28,3.295,3.33,3.28,3.28,3.315,3.445,3.32,19.63
d1_lowPack,2023-12-24T20:24:19.406709367Z,118.464,46.87,2023-12-24T15:24:19,3.325,3.28,21,3.37,3.32,3.325,3.34,3.39,3.355,3.31,3.33,3.365,3.34,3.31,3.32,3.305,3.3,3.37,3.365,3.395,3.345,3.315,3.29,3.29,3.305,3.335,3.29,3.29,3.32,3.45,3.33,19.71
d1_lowPack,2023-12-24T20:24:40.705586729Z,118.798,46.96,2023-12-24T15:24:40,3.33,3.29,21,3.375,3.33,3.33,3.345,3.395,3.36,3.315,3.335,3.37,3.35,3.315,3.325,3.31,3.305,3.38,3.37,3.4,3.35,3.32,3.3,3.3,3.31,3.34,3.3,3.295,3.33,3.45,3.335,19.76
d1_lowPack,2023-12-24T20:25:11.421521293Z,119.271,47.05,2023-12-24T15:25:11,3.34,3.295,25,3.38,3.335,3.34,3.35,3.4,3.365,3.32,3.34,3.375,3.355,3.32,3.33,3.32,3.315,3.38,3.375,3.405,3.36,3.33,3.305,3.305,3.32,3.35,3.31,3.3,3.335,3.46,3.34,19.84
d1_lowPack,2023-12-24T20:25:32.52011375Z,119.6,47.14,2023-12-24T15:25:32,3.345,3.3,25,3.385,3.34,3.345,3.355,3.405,3.37,3.33,3.35,3.38,3.36,3.33,3.335,3.325,3.32,3.39,3.38,3.41,3.36,3.33,3.31,3.31,3.325,3.355,3.315,3.31,3.34,3.46,3.35,19.9
d1_lowPack,2023-12-24T20:26:03.238319942Z,120.069,47.22,2023-12-24T15:26:03,3.35,3.31,21,3.39,3.345,3.35,3.36,3.41,3.375,3.335,3.355,3.39,3.37,3.335,3.345,3.335,3.33,3.39,3.385,3.415,3.37,3.34,3.32,3.32,3.33,3.36,3.32,3.315,3.35,3.465,3.355,19.97
d1_lowPack,2023-12-24T20:26:24.322099916Z,120.397,47.3,2023-12-24T15:26:24,3.355,3.315,25,3.395,3.35,3.355,3.365,3.41,3.38,3.34,3.36,3.39,3.37,3.34,3.35,3.34,3.335,3.395,3.39,3.42,3.37,3.345,3.325,3.325,3.34,3.365,3.33,3.32,3.35,3.47,3.36,20.03
d1_lowPack,2023-12-25T12:34:41.584538799Z,158.267,47.17,2023-12-25T07:34:41,3.395,3.375,22,3.4,3.4,3.4,3.4,3.405,3.4,3.4,3.395,3.4,3.385,3.395,3.395,3.39,3.39,3.395,3.4,3.405,3.4,3.4,3.39,3.39,3.38,3.385,3.38,3.39,3.385,3.405,3.385,26.33
d1_lowPack,2023-12-25T12:35:12.30683059Z,157.736,47.15,2023-12-25T07:35:12,3.395,3.375,22,3.4,3.395,3.395,3.4,3.405,3.395,3.395,3.39,3.395,3.38,3.39,3.395,3.385,3.385,3.395,3.4,3.405,3.4,3.395,3.39,3.385,3.375,3.385,3.38,3.385,3.38,3.405,3.38,26.24
d1_lowPack,2023-12-25T12:35:33.398610123Z,157.385,47.12,2023-12-25T07:35:33,3.39,3.375,22,3.4,3.395,3.395,3.4,3.4,3.395,3.39,3.39,3.395,3.38,3.39,3.39,3.385,3.38,3.39,3.4,3.4,3.4,3.39,3.385,3.385,3.375,3.38,3.375,3.385,3.38,3.405,3.38,26.18
d1_lowPack,2023-12-25T12:36:04.108514646Z,156.821,47.03,2023-12-25T07:36:04,3.37,3.345,24,3.375,3.375,3.375,3.38,3.385,3.375,3.375,3.37,3.375,3.36,3.37,3.37,3.36,3.36,3.375,3.385,3.385,3.38,3.375,3.36,3.36,3.35,3.36,3.345,3.36,3.355,3.385,3.36,26.09
d1_lowPack,2023-12-25T12:36:25.206384598Z,156.311,46.39,2023-12-25T07:36:25,3.34,3.32,22,3.36,3.36,3.36,3.365,3.37,3.36,3.35,3.345,3.36,3.335,3.345,3.35,3.34,3.335,3.355,3.365,3.37,3.36,3.355,3.34,3.34,3.32,3.34,3.325,3.34,3.335,3.37,3.34,26
d1_lowPack,2023-12-25T12:36:55.936675541Z,155.566,46.28,2023-12-25T07:36:55,3.345,3.315,22,3.355,3.35,3.35,3.36,3.365,3.35,3.345,3.34,3.355,3.33,3.34,3.345,3.33,3.33,3.35,3.36,3.365,3.36,3.35,3.335,3.33,3.315,3.33,3.32,3.33,3.33,3.365,3.33,25.88
d1_lowPack,2023-12-25T12:37:17.22862787Z,155.077,46.32,2023-12-25T07:37:17,3.335,3.31,22,3.365,3.36,3.36,3.365,3.375,3.365,3.355,3.345,3.365,3.345,3.355,3.355,3.34,3.335,3.36,3.37,3.375,3.365,3.355,3.34,3.34,3.325,3.34,3.33,3.345,3.345,3.375,3.345,25.8
d1_lowPack,2023-12-25T12:37:47.73647543Z,154.516,46.79,2023-12-25T07:37:47,3.37,3.325,22,3.38,3.375,3.375,3.38,3.385,3.375,3.37,3.365,3.38,3.36,3.37,3.37,3.36,3.36,3.375,3.38,3.39,3.38,3.37,3.36,3.36,3.345,3.36,3.35,3.36,3.36,3.39,3.36,25.7
d1_lowPack,2023-12-25T12:38:39.551151676Z,153.533,46.72,2023-12-25T07:38:39,3.365,3.34,22,3.375,3.37,3.37,3.375,3.38,3.37,3.365,3.36,3.37,3.35,3.36,3.365,3.355,3.35,3.37,3.38,3.385,3.375,3.37,3.355,3.355,3.34,3.355,3.345,3.355,3.35,3.385,3.355,25.54
d1_lowPack,2023-12-25T12:39:00.84229102Z,153.262,47.06,2023-12-25T07:39:00,3.37,3.34,22,3.38,3.38,3.38,3.385,3.39,3.38,3.375,3.37,3.38,3.36,3.37,3.37,3.36,3.36,3.375,3.38,3.39,3.38,3.375,3.36,3.36,3.35,3.36,3.355,3.365,3.36,3.39,3.365,25.49
d1_lowPack,2023-12-25T12:39:52.665792972Z,152.298,46.7,2023-12-25T07:39:52,3.365,3.34,22,3.375,3.37,3.37,3.375,3.38,3.37,3.365,3.36,3.37,3.35,3.36,3.365,3.355,3.35,3.37,3.38,3.385,3.375,3.365,3.355,3.355,3.34,3.35,3.345,3.355,3.35,3.385,3.355,25.33
d1_lowPack,2023-12-25T12:40:23.380500432Z,151.641,46.4,2023-12-25T07:40:23,3.33,3.295,22,3.34,3.34,3.34,3.345,3.355,3.34,3.33,3.325,3.34,3.315,3.325,3.33,3.315,3.31,3.34,3.35,3.355,3.345,3.335,3.32,3.315,3.295,3.315,3.3,3.315,3.31,3.355,3.315,25.23
d1_lowPack,2023-12-25T12:40:44.471766136Z,151.171,46.26,2023-12-25T07:40:44,3.35,3.29,22,3.365,3.36,3.36,3.365,3.37,3.36,3.35,3.35,3.36,3.34,3.35,3.355,3.34,3.34,3.36,3.37,3.375,3.37,3.355,3.34,3.34,3.32,3.34,3.33,3.34,3.34,3.38,3.345,25.15
d1_lowPack,2023-12-25T12:41:15.205415603Z,150.781,47.01,2023-12-25T07:41:15,3.395,3.32,22,3.4,3.4,3.4,3.4,3.41,3.4,3.395,3.39,3.4,3.385,3.39,3.395,3.39,3.385,3.4,3.4,3.41,3.4,3.395,3.385,3.385,3.375,3.385,3.38,3.39,3.385,3.415,3.39,25.08
d1_lowPack,2023-12-25T12:42:07.022601885Z,150.244,47.22,2023-12-25T07:42:06,3.385,3.36,22,3.39,3.39,3.39,3.39,3.4,3.39,3.385,3.38,3.39,3.375,3.38,3.385,3.375,3.37,3.39,3.395,3.4,3.39,3.385,3.375,3.375,3.365,3.375,3.37,3.375,3.375,3.4,3.375,24.99
d1_lowPack,2023-12-25T12:42:28.31824027Z,149.971,47.06,2023-12-25T07:42:28,3.38,3.36,22,3.39,3.39,3.39,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.38,3.38,3.375,3.37,3.39,3.39,3.4,3.39,3.385,3.375,3.37,3.36,3.37,3.365,3.375,3.37,3.4,3.375,24.95
d1_lowPack,2023-12-25T12:54:13.030609452Z,144.486,47.1,2023-12-25T07:54:13,3.38,3.365,24,3.39,3.39,3.39,3.39,3.4,3.39,3.385,3.38,3.39,3.37,3.38,3.38,3.375,3.37,3.39,3.395,3.4,3.39,3.385,3.375,3.375,3.365,3.375,3.365,3.37,3.37,3.4,3.37,24.04
d1_lowPack,2023-12-25T12:54:34.316992001Z,144.227,47.06,2023-12-25T07:54:34,3.38,3.36,22,3.39,3.385,3.39,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.38,3.38,3.37,3.37,3.39,3.39,3.4,3.39,3.385,3.375,3.37,3.36,3.375,3.365,3.37,3.37,3.4,3.37,23.99
d1_lowPack,2023-12-25T12:55:04.835042881Z,143.853,47.04,2023-12-25T07:55:04,3.37,3.36,22,3.39,3.385,3.385,3.39,3.395,3.385,3.38,3.38,3.39,3.37,3.375,3.38,3.37,3.365,3.385,3.39,3.4,3.39,3.38,3.37,3.37,3.36,3.37,3.36,3.37,3.365,3.4,3.37,23.93
d1_lowPack,2023-12-25T12:55:26.142429739Z,143.599,47,2023-12-25T07:55:26,3.375,3.355,24,3.39,3.38,3.38,3.385,3.395,3.38,3.38,3.375,3.385,3.365,3.37,3.375,3.365,3.36,3.385,3.39,3.395,3.39,3.38,3.37,3.365,3.36,3.37,3.355,3.365,3.36,3.4,3.365,23.89
d1_lowPack,2023-12-25T12:55:56.862718243Z,143.152,46.85,2023-12-25T07:55:56,3.365,3.345,24,3.38,3.37,3.37,3.38,3.385,3.375,3.365,3.36,3.375,3.355,3.36,3.365,3.355,3.35,3.375,3.38,3.39,3.38,3.37,3.355,3.355,3.345,3.36,3.345,3.35,3.35,3.39,3.355,23.81
d1_lowPack,2023-12-25T12:56:17.956065021Z,142.858,46.83,2023-12-25T07:56:17,3.365,3.34,22,3.38,3.37,3.37,3.375,3.385,3.37,3.365,3.36,3.375,3.355,3.36,3.365,3.35,3.35,3.375,3.38,3.385,3.38,3.37,3.355,3.35,3.34,3.355,3.34,3.35,3.35,3.39,3.35,23.76
d1_lowPack,2023-12-25T12:56:48.675590611Z,142.41,46.76,2023-12-25T07:56:48,3.36,3.335,22,3.375,3.37,3.37,3.375,3.38,3.37,3.36,3.36,3.37,3.35,3.36,3.36,3.35,3.345,3.37,3.38,3.385,3.375,3.365,3.35,3.35,3.34,3.35,3.34,3.35,3.35,3.385,3.35,23.69
d1_lowPack,2023-12-25T12:57:09.772537405Z,142.21,47.07,2023-12-25T07:57:09,3.38,3.34,22,3.39,3.385,3.385,3.39,3.4,3.385,3.38,3.38,3.39,3.37,3.375,3.38,3.37,3.365,3.39,3.39,3.4,3.39,3.38,3.37,3.37,3.36,3.37,3.36,3.37,3.37,3.4,3.37,23.66
d1_lowPack,2023-12-25T12:58:32.308568758Z,141.432,47.09,2023-12-25T07:58:32,3.38,3.36,22,3.39,3.385,3.385,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.38,3.38,3.37,3.365,3.39,3.395,3.4,3.39,3.38,3.37,3.37,3.36,3.375,3.36,3.37,3.37,3.405,3.37,23.53
d1_lowPack,2023-12-25T12:58:53.605372344Z,141.249,47.13,2023-12-25T07:58:53,3.375,3.36,22,3.39,3.39,3.39,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.375,3.38,3.37,3.365,3.39,3.395,3.4,3.39,3.385,3.37,3.37,3.36,3.375,3.36,3.37,3.37,3.405,3.37,23.5
d1_lowPack,2023-12-25T12:59:45.831037253Z,140.799,47.12,2023-12-25T07:59:45,3.38,3.36,22,3.39,3.385,3.385,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.375,3.38,3.37,3.365,3.39,3.395,3.4,3.39,3.38,3.37,3.37,3.36,3.375,3.36,3.37,3.37,3.405,3.37,23.42
d1_lowPack,2023-12-25T13:00:38.667555461Z,140.34,47.11,2023-12-25T08:00:38,3.37,3.36,22,3.39,3.385,3.385,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.375,3.38,3.37,3.365,3.39,3.395,3.4,3.39,3.38,3.37,3.37,3.36,3.375,3.36,3.365,3.37,3.405,3.37,23.34
d1_lowPack,2023-12-25T13:01:07.954691706Z,140.065,47.1,2023-12-25T08:01:07,3.38,3.36,22,3.39,3.385,3.385,3.39,3.4,3.39,3.38,3.38,3.39,3.37,3.37,3.38,3.37,3.36,3.39,3.395,3.4,3.39,3.38,3.37,3.37,3.36,3.37,3.36,3.365,3.365,3.405,3.37,23.3
d1_lowPack,2023-12-25T13:01:59.769598864Z,139.606,47.08,2023-12-25T08:01:59,3.375,3.355,24,3.39,3.38,3.38,3.39,3.4,3.385,3.375,3.375,3.39,3.37,3.37,3.375,3.365,3.36,3.39,3.39,3.4,3.39,3.38,3.37,3.365,3.36,3.37,3.355,3.36,3.365,3.405,3.37,23.22
d1_lowPack,2023-12-25T13:02:21.070088866Z,139.419,47.07,2023-12-25T08:02:21,3.375,3.355,24,3.39,3.38,3.38,3.39,3.4,3.385,3.375,3.375,3.39,3.37,3.37,3.375,3.365,3.36,3.39,3.39,3.4,3.39,3.38,3.365,3.365,3.36,3.37,3.355,3.36,3.365,3.405,3.37,23.19
d1_lowPack,2023-12-25T13:03:12.881831805Z,138.966,47.06,2023-12-25T08:03:12,3.375,3.355,24,3.39,3.38,3.38,3.385,3.4,3.385,3.375,3.375,3.39,3.37,3.37,3.375,3.36,3.36,3.39,3.39,3.4,3.39,3.38,3.365,3.36,3.355,3.37,3.355,3.36,3.36,3.405,3.37,23.12
d1_lowPack,2023-12-25T13:03:43.396754779Z,138.694,47.04,2023-12-25T08:03:43,3.37,3.35,24,3.39,3.38,3.38,3.385,3.395,3.385,3.37,3.37,3.385,3.365,3.37,3.37,3.36,3.36,3.39,3.39,3.4,3.39,3.375,3.365,3.36,3.355,3.37,3.35,3.36,3.36,3.405,3.365,23.07
d1_lowPack,2023-12-25T13:04:04.687681054Z,138.504,47.02,2023-12-25T08:04:04,3.37,3.35,24,3.39,3.38,3.38,3.385,3.395,3.38,3.37,3.37,3.385,3.365,3.365,3.37,3.36,3.355,3.385,3.39,3.4,3.385,3.375,3.36,3.36,3.35,3.37,3.35,3.355,3.36,3.4,3.365,23.04
d1_lowPack,2023-12-25T13:04:35.827921517Z,138.231,47,2023-12-25T08:04:35,3.37,3.35,22,3.39,3.38,3.38,3.38,3.395,3.38,3.37,3.37,3.385,3.365,3.365,3.37,3.36,3.355,3.385,3.39,3.4,3.385,3.375,3.36,3.36,3.35,3.365,3.35,3.355,3.36,3.4,3.36,22.99
d1_lowPack,2023-12-25T13:04:56.511764105Z,138.039,46.99,2023-12-25T08:04:56,3.37,3.35,22,3.385,3.375,3.375,3.38,3.395,3.38,3.37,3.37,3.38,3.36,3.36,3.37,3.355,3.35,3.385,3.39,3.395,3.385,3.37,3.36,3.36,3.35,3.365,3.35,3.355,3.355,3.4,3.36,22.96
d1_lowPack,2023-12-25T13:05:27.231700064Z,137.765,46.98,2023-12-25T08:05:27,3.37,3.35,22,3.385,3.375,3.375,3.38,3.395,3.38,3.37,3.37,3.38,3.36,3.36,3.37,3.355,3.35,3.385,3.39,3.4,3.385,3.37,3.36,3.355,3.35,3.365,3.35,3.35,3.355,3.4,3.36,22.92
d1_lowPack,2023-12-25T13:06:19.042421119Z,137.304,46.95,2023-12-25T08:06:19,3.355,3.345,24,3.385,3.375,3.375,3.38,3.39,3.38,3.365,3.37,3.38,3.36,3.36,3.365,3.355,3.35,3.38,3.39,3.395,3.38,3.37,3.355,3.355,3.345,3.36,3.345,3.35,3.355,3.4,3.36,22.84
d1_lowPack,2023-12-25T13:07:10.859346414Z,136.878,46.98,2023-12-25T08:07:10,3.37,3.34,24,3.39,3.38,3.38,3.385,3.4,3.385,3.37,3.375,3.39,3.37,3.37,3.37,3.36,3.36,3.39,3.395,3.4,3.39,3.375,3.36,3.36,3.355,3.37,3.35,3.36,3.36,3.41,3.37,22.77
d1_lowPack,2023-12-25T13:07:32.157446184Z,136.744,47.1,2023-12-25T08:07:32,3.37,3.35,24,3.39,3.38,3.38,3.39,3.4,3.39,3.37,3.375,3.39,3.37,3.37,3.37,3.36,3.36,3.39,3.395,3.4,3.39,3.38,3.365,3.36,3.355,3.37,3.355,3.36,3.36,3.41,3.37,22.75
d1_lowPack,2023-12-25T13:08:02.671557714Z,136.492,46.99,2023-12-25T08:08:02,3.36,3.34,24,3.38,3.37,3.37,3.38,3.39,3.38,3.36,3.365,3.38,3.36,3.36,3.36,3.35,3.35,3.38,3.39,3.395,3.38,3.37,3.35,3.35,3.345,3.36,3.34,3.35,3.35,3.4,3.36,22.71
d1_lowPack,2023-12-25T13:08:23.958915499Z,136.303,46.91,2023-12-25T08:08:23,3.36,3.34,24,3.38,3.37,3.37,3.38,3.39,3.38,3.36,3.36,3.38,3.36,3.355,3.36,3.35,3.345,3.38,3.39,3.395,3.38,3.37,3.35,3.35,3.34,3.36,3.34,3.345,3.35,3.4,3.355,22.67
d1_lowPack,2023-12-25T13:08:54.680952227Z,136.032,46.89,2023-12-25T08:08:54,3.36,3.34,22,3.38,3.37,3.37,3.375,3.39,3.38,3.36,3.36,3.38,3.36,3.355,3.36,3.35,3.34,3.38,3.385,3.395,3.38,3.365,3.35,3.35,3.34,3.36,3.34,3.345,3.35,3.4,3.355,22.63
d1_lowPack,2023-12-25T13:09:16.807032557Z,135.841,46.86,2023-12-25T08:09:16,3.36,3.335,24,3.38,3.37,3.37,3.375,3.39,3.375,3.36,3.36,3.38,3.355,3.35,3.36,3.345,3.34,3.38,3.385,3.39,3.38,3.365,3.35,3.345,3.34,3.355,3.335,3.34,3.35,3.4,3.35,22.6
d1_lowPack,2023-12-25T13:09:46.504279472Z,135.604,46.94,2023-12-25T08:09:46,3.365,3.335,24,3.39,3.375,3.375,3.38,3.395,3.38,3.365,3.37,3.385,3.365,3.36,3.365,3.355,3.35,3.385,3.39,3.4,3.385,3.37,3.355,3.355,3.35,3.365,3.345,3.35,3.355,3.41,3.36,22.56
d1_lowPack,2023-12-25T13:10:07.596155139Z,135.473,47.03,2023-12-25T08:10:07,3.37,3.345,24,3.39,3.375,3.375,3.38,3.4,3.38,3.365,3.37,3.385,3.365,3.36,3.37,3.355,3.35,3.39,3.39,3.4,3.385,3.37,3.36,3.355,3.35,3.37,3.345,3.35,3.355,3.41,3.36,22.54
d1_lowPack,2023-12-25T13:10:38.318101847Z,135.282,47.03,2023-12-25T08:10:38,3.365,3.345,24,3.39,3.375,3.375,3.38,3.4,3.38,3.37,3.37,3.385,3.365,3.36,3.37,3.355,3.35,3.39,3.39,3.4,3.385,3.37,3.355,3.355,3.35,3.365,3.345,3.35,3.355,3.41,3.36,22.5
d1_lowPack,2023-12-25T13:10:59.614776348Z,135.15,47.04,2023-12-25T08:10:59,3.37,3.345,24,3.39,3.375,3.375,3.38,3.4,3.385,3.365,3.37,3.385,3.365,3.36,3.37,3.355,3.35,3.39,3.39,3.4,3.385,3.37,3.36,3.355,3.35,3.37,3.35,3.35,3.36,3.41,3.36,22.48
d1_lowPack,2023-12-25T13:11:30.135764554Z,134.958,47.03,2023-12-25T08:11:30,3.37,3.345,24,3.39,3.375,3.375,3.38,3.4,3.38,3.365,3.37,3.385,3.365,3.36,3.365,3.355,3.35,3.39,3.39,3.4,3.385,3.37,3.355,3.355,3.35,3.37,3.345,3.35,3.355,3.41,3.36,22.45
d1_lowPack,2023-12-25T13:11:51.428976973Z,134.826,47.02,2023-12-25T08:11:51,3.365,3.345,24,3.39,3.375,3.375,3.38,3.4,3.38,3.365,3.37,3.385,3.365,3.36,3.365,3.355,3.35,3.39,3.39,3.4,3.385,3.37,3.355,3.355,3.35,3.365,3.345,3.35,3.355,3.41,3.36,22.43
d1_lowPack,2023-12-25T13:12:21.945854921Z,134.634,47.02,2023-12-25T08:12:21,3.365,3.345,24,3.39,3.375,3.375,3.38,3.4,3.38,3.365,3.37,3.385,3.365,3.36,3.365,3.35,3.35,3.39,3.39,3.4,3.38,3.37,3.355,3.35,3.35,3.365,3.345,3.35,3.355,3.41,3.36,22.4
d1_lowPack,2023-12-25T13:12:43.249966201Z,134.502,47.01,2023-12-25T08:12:43,3.365,3.34,24,3.39,3.37,3.37,3.38,3.4,3.38,3.365,3.37,3.385,3.36,3.36,3.365,3.35,3.35,3.39,3.39,3.4,3.385,3.37,3.355,3.35,3.35,3.365,3.34,3.35,3.355,3.41,3.36,22.37
d1_lowPack,2023-12-25T13:13:13.954719474Z,134.24,46.84,2023-12-25T08:13:13,3.355,3.33,24,3.38,3.36,3.365,3.37,3.39,3.37,3.35,3.36,3.375,3.35,3.35,3.355,3.34,3.335,3.375,3.38,3.39,3.375,3.36,3.34,3.34,3.335,3.355,3.33,3.335,3.34,3.4,3.35,22.33
d1_lowPack,2023-12-25T13:13:35.061065584Z,134.054,46.8,2023-12-25T08:13:35,3.35,3.33,24,3.38,3.36,3.36,3.37,3.39,3.37,3.35,3.355,3.375,3.35,3.345,3.35,3.34,3.335,3.375,3.38,3.39,3.37,3.36,3.34,3.34,3.33,3.35,3.33,3.33,3.34,3.4,3.35,22.3
d1_lowPack,2023-12-25T13:14:05.781745185Z,133.787,46.77,2023-12-25T08:14:05,3.35,3.325,24,3.375,3.36,3.36,3.37,3.385,3.37,3.35,3.35,3.37,3.35,3.34,3.35,3.34,3.33,3.375,3.38,3.39,3.37,3.355,3.34,3.335,3.33,3.35,3.325,3.33,3.34,3.4,3.345,22.26
d1_lowPack,2023-12-25T13:14:57.592789487Z,133.384,46.8,2023-12-25T08:14:57,3.36,3.32,24,3.38,3.365,3.365,3.37,3.39,3.375,3.355,3.36,3.38,3.355,3.35,3.355,3.345,3.34,3.38,3.385,3.395,3.38,3.36,3.345,3.34,3.34,3.36,3.335,3.34,3.345,3.405,3.35,22.19
d1_lowPack,2023-12-25T13:15:19.09967268Z,133.261,46.9,2023-12-25T08:15:19,3.36,3.33,24,3.38,3.365,3.365,3.37,3.39,3.375,3.355,3.36,3.38,3.36,3.35,3.355,3.34,3.34,3.38,3.385,3.395,3.38,3.36,3.345,3.34,3.34,3.36,3.335,3.34,3.345,3.405,3.35,22.17
d1_lowPack,2023-12-25T13:15:49.409673893Z,133.069,46.9,2023-12-25T08:15:49,3.36,3.33,24,3.38,3.365,3.365,3.37,3.39,3.375,3.355,3.36,3.38,3.36,3.35,3.355,3.34,3.34,3.38,3.385,3.395,3.38,3.36,3.345,3.34,3.34,3.36,3.335,3.34,3.345,3.405,3.35,22.14
d1_lowPack,2023-12-25T13:16:10.706603439Z,132.902,46.79,2023-12-25T08:16:10,3.345,3.32,24,3.37,3.355,3.36,3.365,3.385,3.37,3.345,3.35,3.37,3.345,3.34,3.345,3.33,3.33,3.37,3.38,3.39,3.37,3.35,3.335,3.33,3.325,3.345,3.32,3.325,3.335,3.395,3.34,22.11
d1_lowPack,2023-12-25T13:16:41.227553841Z,132.635,46.68,2023-12-25T08:16:41,3.34,3.32,24,3.37,3.35,3.35,3.36,3.38,3.365,3.34,3.345,3.37,3.34,3.335,3.34,3.33,3.325,3.37,3.375,3.39,3.365,3.35,3.33,3.33,3.32,3.34,3.32,3.32,3.33,3.395,3.34,22.06
d1_lowPack,2023-12-25T13:17:02.519484135Z,132.448,46.66,2023-12-25T08:17:02,3.34,3.315,24,3.37,3.35,3.35,3.36,3.38,3.365,3.34,3.345,3.37,3.34,3.335,3.34,3.33,3.32,3.37,3.375,3.385,3.365,3.35,3.33,3.33,3.32,3.34,3.315,3.32,3.33,3.395,3.335,22.03
d1_lowPack,2023-12-25T13:17:54.330102752Z,132.107,46.77,2023-12-25T08:17:54,3.35,3.315,24,3.38,3.36,3.36,3.37,3.39,3.37,3.35,3.35,3.375,3.35,3.34,3.35,3.335,3.33,3.375,3.38,3.39,3.37,3.355,3.335,3.335,3.33,3.35,3.325,3.33,3.34,3.4,3.345,21.98
d1_lowPack,2023-12-25T13:18:27.307952962Z,131.917,46.8,2023-12-25T08:18:27,3.35,3.325,24,3.38,3.36,3.36,3.37,3.39,3.37,3.345,3.35,3.375,3.35,3.34,3.35,3.335,3.33,3.38,3.38,3.39,3.37,3.35,3.335,3.335,3.33,3.35,3.325,3.325,3.34,3.4,3.345,21.94
d1_lowPack,2023-12-25T13:18:46.152494134Z,131.753,46.69,2023-12-25T08:18:46,3.34,3.31,24,3.37,3.35,3.35,3.36,3.38,3.36,3.335,3.34,3.365,3.34,3.33,3.34,3.32,3.32,3.37,3.37,3.385,3.36,3.345,3.325,3.32,3.32,3.34,3.31,3.315,3.325,3.395,3.335,21.92
d1_lowPack,2023-12-25T13:19:16.871721361Z,131.485,46.59,2023-12-25T08:19:16,3.34,3.31,24,3.365,3.345,3.35,3.355,3.38,3.36,3.33,3.34,3.36,3.335,3.33,3.335,3.32,3.315,3.365,3.37,3.38,3.36,3.34,3.32,3.32,3.315,3.34,3.31,3.31,3.32,3.39,3.33,21.87
d1_lowPack,2023-12-25T13:19:38.170767Z,131.28,46.49,2023-12-25T08:19:38,3.33,3.295,24,3.36,3.34,3.34,3.35,3.375,3.355,3.325,3.33,3.36,3.33,3.32,3.33,3.315,3.31,3.36,3.37,3.38,3.355,3.335,3.315,3.31,3.305,3.33,3.3,3.305,3.315,3.39,3.325,21.84
d1_lowPack,2023-12-25T13:20:08.682646435Z,131.04,46.58,2023-12-25T08:20:08,3.34,3.3,24,3.37,3.35,3.35,3.36,3.38,3.36,3.33,3.34,3.365,3.34,3.33,3.335,3.32,3.32,3.37,3.37,3.385,3.36,3.34,3.32,3.32,3.315,3.34,3.31,3.315,3.325,3.395,3.33,21.8
d1_lowPack,2023-12-25T13:20:31.211096479Z,130.892,46.63,2023-12-25T08:20:31,3.32,3.31,24,3.37,3.345,3.35,3.36,3.38,3.36,3.33,3.34,3.365,3.34,3.33,3.335,3.32,3.32,3.37,3.37,3.385,3.36,3.34,3.32,3.32,3.315,3.34,3.31,3.315,3.325,3.395,3.33,21.77
d1_lowPack,2023-12-25T13:21:21.837147781Z,130.526,46.62,2023-12-25T08:21:21,3.33,3.3,24,3.36,3.34,3.34,3.35,3.375,3.355,3.325,3.33,3.36,3.33,3.32,3.33,3.31,3.305,3.36,3.365,3.38,3.355,3.335,3.315,3.31,3.305,3.33,3.3,3.305,3.315,3.39,3.32,21.71
d1_lowPack,2023-12-25T13:21:52.514504393Z,130.235,46.41,2023-12-25T08:21:52,3.325,3.29,24,3.355,3.33,3.335,3.345,3.37,3.35,3.32,3.325,3.355,3.325,3.315,3.32,3.305,3.3,3.355,3.36,3.375,3.35,3.33,3.31,3.305,3.3,3.325,3.29,3.3,3.31,3.385,3.32,21.66
