name,time,Bat_Ahr,Bat_Watts_in,DC_A,DC_V,SOC,heat,interval,kWhr,local_dt,old_plug,parm,watts
power,2023-02-10T19:00:49Z,,,,,,,,110.777,2023-02-10T14:00:49,,lamp_pwr,0
power,2023-02-10T19:00:49Z,,,,,,ON,,,2023-02-10T14:00:49,,,
power,2023-02-10T19:01:14Z,,,,,,,,,2023-02-10T14:01:14,OFF,,
power,2023-02-10T19:05:49Z,,,,,,,,110.777,2023-02-10T14:05:49,,lamp_pwr,0
power,2023-02-10T19:05:49Z,,,,,,ON,,,2023-02-10T14:05:49,,,
power,2023-02-10T19:06:14Z,,,,,,,,,2023-02-10T14:06:14,OFF,,
power,2023-02-10T19:10:49Z,,,,,,,,110.778,2023-02-10T14:10:49,,lamp_pwr,0
power,2023-02-10T19:10:49Z,,,,,,ON,,,2023-02-10T14:10:49,,,
power,2023-02-10T19:11:14Z,,,,,,,,,2023-02-10T14:11:14,OFF,,
power,2023-02-10T19:15:49Z,,,,,,,,110.778,2023-02-10T14:15:49,,lamp_pwr,0
power,2023-02-10T19:15:49Z,,,,,,ON,,,2023-02-10T14:15:49,,,
power,2023-02-10T19:16:14Z,,,,,,,,,2023-02-10T14:16:14,OFF,,
power,2023-02-10T19:20:49Z,,,,,,,,110.778,2023-02-10T14:20:49,,lamp_pwr,0
power,2023-02-10T19:20:49Z,,,,,,ON,,,2023-02-10T14:20:49,,,
power,2023-02-10T19:21:14Z,,,,,,,,,2023-02-10T14:21:14,OFF,,
power,2023-02-10T19:25:49Z,,,,,,,,110.778,2023-02-10T14:25:49,,lamp_pwr,0
power,2023-02-10T19:25:49Z,,,,,,ON,,,2023-02-10T14:25:49,,,
power,2023-02-10T19:26:14Z,,,,,,,,,2023-02-10T14:26:14,OFF,,
power,2023-02-10T19:30:49Z,,,,,,,,110.778,2023-02-10T14:30:49,,lamp_pwr,0
power,2023-02-10T19:30:49Z,,,,,,ON,,,2023-02-10T14:30:49,,,
power,2023-02-10T19:31:14Z,,,,,,,,,2023-02-10T14:31:14,OFF,,
power,2023-02-10T19:35:49Z,,,,,,,,110.778,2023-02-10T14:35:49,,lamp_pwr,1
power,2023-02-10T19:35:49Z,,,,,,ON,,,2023-02-10T14:35:49,,,
power,2023-02-10T19:36:14Z,,,,,,,,,2023-02-10T14:36:14,OFF,,
power,2023-02-10T19:40:49Z,,,,,,,,110.778,2023-02-10T14:40:49,,lamp_pwr,0
power,2023-02-10T19:40:49Z,,,,,,ON,,,2023-02-10T14:40:49,,,
power,2023-02-10T19:41:14Z,,,,,,,,,2023-02-10T14:41:14,OFF,,
power,2023-02-10T19:45:49Z,,,,,,,,110.778,2023-02-10T14:45:49,,lamp_pwr,0
power,2023-02-10T19:45:49Z,,,,,,ON,,,2023-02-10T14:45:49,,,
power,2023-02-10T19:46:14Z,,,,,,,,,2023-02-10T14:46:14,OFF,,
power,2023-02-10T19:50:49Z,,,,,,,,110.778,2023-02-10T14:50:49,,lamp_pwr,0
power,2023-02-10T19:50:49Z,,,,,,ON,,,2023-02-10T14:50:49,,,
power,2023-02-10T19:51:14Z,,,,,,,,,2023-02-10T14:51:14,OFF,,
power,2023-02-10T19:55:49Z,,,,,,,,110.778,2023-02-10T14:55:49,,lamp_pwr,0
power,2023-02-10T19:55:49Z,,,,,,ON,,,2023-02-10T14:55:49,,,
power,2023-02-10T19:56:14Z,,,,,,,,,2023-02-10T14:56:14,OFF,,
power,2023-02-10T20:00:49Z,,,,,,,,110.778,2023-02-10T15:00:49,,lamp_pwr,0
power,2023-02-10T20:00:49Z,,,,,,ON,,,2023-02-10T15:00:49,,,
power,2023-02-10T20:01:14Z,,,,,,,,,2023-02-10T15:01:14,OFF,,
power,2023-02-10T20:05:49Z,,,,,,,,110.778,2023-02-10T15:05:49,,lamp_pwr,0
power,2023-02-10T20:05:49Z,,,,,,ON,,,2023-02-10T15:05:49,,,
power,2023-02-10T20:06:14Z,,,,,,,,,2023-02-10T15:06:14,OFF,,
power,2023-02-10T20:10:49Z,,,,,,,,110.778,2023-02-10T15:10:49,,lamp_pwr,0
power,2023-02-10T20:10:49Z,,,,,,ON,,,2023-02-10T15:10:49,,,
power,2023-02-10T20:11:14Z,,,,,,,,,2023-02-10T15:11:14,OFF,,
power,2023-02-10T20:15:49Z,,,,,,,,110.778,2023-02-10T15:15:49,,lamp_pwr,0
power,2023-02-10T20:15:49Z,,,,,,ON,,,2023-02-10T15:15:49,,,
power,2023-02-10T20:16:14Z,,,,,,,,,2023-02-10T15:16:14,OFF,,
power,2023-02-10T20:20:49Z,,,,,,,,110.778,2023-02-10T15:20:49,,lamp_pwr,0
power,2023-02-10T20:20:49Z,,,,,,ON,,,2023-02-10T15:20:49,,,
power,2023-02-10T20:21:14Z,,,,,,,,,2023-02-10T15:21:14,OFF,,
power,2023-02-10T20:25:49Z,,,,,,,,110.778,2023-02-10T15:25:49,,lamp_pwr,0
power,2023-02-10T20:25:49Z,,,,,,ON,,,2023-02-10T15:25:49,,,
power,2023-02-10T20:26:14Z,,,,,,,,,2023-02-10T15:26:14,OFF,,
power,2023-02-10T20:30:49Z,,,,,,,,110.778,2023-02-10T15:30:49,,lamp_pwr,0
power,2023-02-10T20:30:49Z,,,,,,ON,,,2023-02-10T15:30:49,,,
power,2023-02-10T20:31:14Z,,,,,,,,,2023-02-10T15:31:14,OFF,,
power,2023-02-10T20:35:49Z,,,,,,,,110.779,2023-02-10T15:35:49,,lamp_pwr,0
power,2023-02-10T20:35:49Z,,,,,,ON,,,2023-02-10T15:35:49,,,
power,2023-02-10T20:36:14Z,,,,,,,,,2023-02-10T15:36:14,OFF,,
power,2023-02-10T20:40:49Z,,,,,,,,110.779,2023-02-10T15:40:49,,lamp_pwr,1
power,2023-02-10T20:40:49Z,,,,,,ON,,,2023-02-10T15:40:49,,,
power,2023-02-10T20:41:14Z,,,,,,,,,2023-02-10T15:41:14,OFF,,
power,2023-02-10T20:45:49Z,,,,,,,,110.779,2023-02-10T15:45:49,,lamp_pwr,1
power,2023-02-10T20:45:49Z,,,,,,ON,,,2023-02-10T15:45:49,,,
power,2023-02-10T20:46:14Z,,,,,,,,,2023-02-10T15:46:14,OFF,,
power,2023-02-10T20:50:49Z,,,,,,,,110.779,2023-02-10T15:50:49,,lamp_pwr,0
power,2023-02-10T20:50:49Z,,,,,,ON,,,2023-02-10T15:50:49,,,
power,2023-02-10T20:51:14Z,,,,,,,,,2023-02-10T15:51:14,OFF,,
power,2023-02-10T20:55:49Z,,,,,,,,110.779,2023-02-10T15:55:49,,lamp_pwr,1
power,2023-02-10T20:55:49Z,,,,,,ON,,,2023-02-10T15:55:49,,,
power,2023-02-10T20:56:14Z,,,,,,,,,2023-02-10T15:56:14,OFF,,
power,2023-02-10T21:00:49Z,,,,,,,,110.779,2023-02-10T16:00:49,,lamp_pwr,0
power,2023-02-10T21:00:49Z,,,,,,ON,,,2023-02-10T16:00:49,,,
power,2023-02-10T21:01:14Z,,,,,,,,,2023-02-10T16:01:14,OFF,,
power,2023-02-10T21:05:49Z,,,,,,,,110.779,2023-02-10T16:05:49,,lamp_pwr,0
power,2023-02-10T21:05:49Z,,,,,,ON,,,2023-02-10T16:05:49,,,
power,2023-02-10T21:06:14Z,,,,,,,,,2023-02-10T16:06:14,OFF,,
power,2023-02-10T21:10:49Z,,,,,,,,110.779,2023-02-10T16:10:49,,lamp_pwr,0
power,2023-02-10T21:10:49Z,,,,,,ON,,,2023-02-10T16:10:49,,,
power,2023-02-10T21:11:14Z,,,,,,,,,2023-02-10T16:11:14,OFF,,
power,2023-02-10T21:15:49Z,,,,,,,,110.779,2023-02-10T16:15:49,,lamp_pwr,0
power,2023-02-10T21:15:49Z,,,,,,ON,,,2023-02-10T16:15:49,,,
power,2023-02-10T21:16:14Z,,,,,,,,,2023-02-10T16:16:14,OFF,,
power,2023-02-10T21:20:49Z,,,,,,,,110.779,2023-02-10T16:20:49,,lamp_pwr,0
power,2023-02-10T21:20:49Z,,,,,,ON,,,2023-02-10T16:20:49,,,
power,2023-02-10T21:21:14Z,,,,,,,,,2023-02-10T16:21:14,OFF,,
power,2023-02-10T21:25:49Z,,,,,,,,110.779,2023-02-10T16:25:49,,lamp_pwr,0
power,2023-02-10T21:25:49Z,,,,,,ON,,,2023-02-10T16:25:49,,,
power,2023-02-10T21:26:14Z,,,,,,,,,2023-02-10T16:26:14,OFF,,
power,2023-02-10T21:30:49Z,,,,,,,,110.779,2023-02-10T16:30:49,,lamp_pwr,0
power,2023-02-10T21:30:49Z,,,,,,ON,,,2023-02-10T16:30:49,,,
power,2023-02-10T21:31:14Z,,,,,,,,,2023-02-10T16:31:14,OFF,,
power,2023-02-10T21:35:49Z,,,,,,,,110.779,2023-02-10T16:35:49,,lamp_pwr,0
power,2023-02-10T21:35:49Z,,,,,,ON,,,2023-02-10T16:35:49,,,
power,2023-02-10T21:36:14Z,,,,,,,,,2023-02-10T16:36:14,OFF,,
power,2023-02-10T21:40:49Z,,,,,,,,110.779,2023-02-10T16:40:49,,lamp_pwr,1
power,2023-02-10T21:40:49Z,,,,,,ON,,,2023-02-10T16:40:49,,,
power,2023-02-10T21:41:14Z,,,,,,,,,2023-02-10T16:41:14,OFF,,
power,2023-02-10T21:45:49Z,,,,,,,,110.779,2023-02-10T16:45:49,,lamp_pwr,0
power,2023-02-10T21:45:49Z,,,,,,ON,,,2023-02-10T16:45:49,,,
power,2023-02-10T21:46:14Z,,,,,,,,,2023-02-10T16:46:14,OFF,,
power,2023-02-10T21:50:49Z,,,,,,,,110.779,2023-02-10T16:50:49,,lamp_pwr,0
power,2023-02-10T21:50:49Z,,,,,,ON,,,2023-02-10T16:50:49,,,
power,2023-02-10T21:51:14Z,,,,,,,,,2023-02-10T16:51:14,OFF,,
power,2023-02-10T21:55:49Z,,,,,,,,110.779,2023-02-10T16:55:49,,lamp_pwr,1
power,2023-02-10T21:55:49Z,,,,,,ON,,,2023-02-10T16:55:49,,,
power,2023-02-10T21:56:14Z,,,,,,,,,2023-02-10T16:56:14,OFF,,
power,2023-02-10T22:00:49Z,,,,,,,,110.78,2023-02-10T17:00:49,,lamp_pwr,0
power,2023-02-10T22:00:49Z,,,,,,ON,,,2023-02-10T17:00:49,,,
power,2023-02-10T22:01:14Z,,,,,,,,,2023-02-10T17:01:14,OFF,,
power,2023-02-10T22:05:49Z,,,,,,,,110.78,2023-02-10T17:05:49,,lamp_pwr,0
power,2023-02-10T22:05:49Z,,,,,,ON,,,2023-02-10T17:05:49,,,
power,2023-02-10T22:06:14Z,,,,,,,,,2023-02-10T17:06:14,OFF,,
power,2023-02-10T22:10:49Z,,,,,,,,110.78,2023-02-10T17:10:49,,lamp_pwr,0
power,2023-02-10T22:10:49Z,,,,,,ON,,,2023-02-10T17:10:49,,,
power,2023-02-10T22:11:14Z,,,,,,,,,2023-02-10T17:11:14,OFF,,
power,2023-02-10T22:15:49Z,,,,,,,,110.78,2023-02-10T17:15:49,,lamp_pwr,0
power,2023-02-10T22:15:49Z,,,,,,ON,,,2023-02-10T17:15:49,,,
power,2023-02-10T22:16:14Z,,,,,,,,,2023-02-10T17:16:14,OFF,,
power,2023-02-10T22:20:49Z,,,,,,,,110.78,2023-02-10T17:20:49,,lamp_pwr,1
power,2023-02-10T22:20:49Z,,,,,,ON,,,2023-02-10T17:20:49,,,
power,2023-02-10T22:21:14Z,,,,,,,,,2023-02-10T17:21:14,OFF,,
power,2023-02-10T22:25:49Z,,,,,,,,110.78,2023-02-10T17:25:49,,lamp_pwr,0
power,2023-02-10T22:25:49Z,,,,,,ON,,,2023-02-10T17:25:49,,,
power,2023-02-10T22:25:51Z,,,,,,,,,2023-02-10T17:25:51,ON,,
power,2023-02-10T22:26:14Z,,,,,,,,,2023-02-10T17:26:14,ON,,
power,2023-02-10T22:26:30Z,,,,,,,,,2023-02-10T17:26:30,ON,,
power,2023-02-10T22:30:49Z,,,,,,,,110.795,2023-02-10T17:30:49,,lamp_pwr,184
power,2023-02-10T22:30:49Z,,,,,,ON,,,2023-02-10T17:30:49,,,
power,2023-02-10T22:31:14Z,,,,,,,,,2023-02-10T17:31:14,ON,,
power,2023-02-10T22:35:49Z,,,,,,,,110.811,2023-02-10T17:35:49,,lamp_pwr,182
power,2023-02-10T22:35:50Z,,,,,,ON,,,2023-02-10T17:35:50,,,
power,2023-02-10T22:36:14Z,,,,,,,,,2023-02-10T17:36:14,ON,,
power,2023-02-10T22:40:49Z,,,,,,,,110.826,2023-02-10T17:40:49,,lamp_pwr,181
power,2023-02-10T22:40:50Z,,,,,,ON,,,2023-02-10T17:40:50,,,
power,2023-02-10T22:41:14Z,,,,,,,,,2023-02-10T17:41:14,ON,,
power,2023-02-10T22:45:49Z,,,,,,,,110.841,2023-02-10T17:45:49,,lamp_pwr,181
power,2023-02-10T22:45:49Z,,,,,,ON,,,2023-02-10T17:45:49,,,
power,2023-02-10T22:46:14Z,,,,,,,,,2023-02-10T17:46:14,ON,,
power,2023-02-10T22:50:49Z,,,,,,,,110.857,2023-02-10T17:50:49,,lamp_pwr,182
power,2023-02-10T22:50:49Z,,,,,,ON,,,2023-02-10T17:50:49,,,
power,2023-02-10T22:51:14Z,,,,,,,,,2023-02-10T17:51:14,ON,,
power,2023-02-10T22:55:49Z,,,,,,,,110.872,2023-02-10T17:55:49,,lamp_pwr,182
power,2023-02-10T22:55:49Z,,,,,,ON,,,2023-02-10T17:55:49,,,
power,2023-02-10T22:56:14Z,,,,,,,,,2023-02-10T17:56:14,ON,,
power,2023-02-10T23:00:49Z,,,,,,,,110.887,2023-02-10T18:00:49,,lamp_pwr,181
power,2023-02-10T23:00:49Z,,,,,,ON,,,2023-02-10T18:00:49,,,
power,2023-02-10T23:01:14Z,,,,,,,,,2023-02-10T18:01:14,ON,,
power,2023-02-10T23:05:49Z,,,,,,,,110.902,2023-02-10T18:05:49,,lamp_pwr,172
power,2023-02-10T23:05:49Z,,,,,,ON,,,2023-02-10T18:05:49,,,
power,2023-02-10T23:06:14Z,,,,,,,,,2023-02-10T18:06:14,ON,,
power,2023-02-10T23:10:49Z,,,,,,,,110.918,2023-02-10T18:10:49,,lamp_pwr,180
power,2023-02-10T23:10:49Z,,,,,,ON,,,2023-02-10T18:10:49,,,
power,2023-02-10T23:11:14Z,,,,,,,,,2023-02-10T18:11:14,ON,,
power,2023-02-10T23:15:49Z,,,,,,,,110.933,2023-02-10T18:15:49,,lamp_pwr,181
power,2023-02-10T23:15:49Z,,,,,,ON,,,2023-02-10T18:15:49,,,
power,2023-02-10T23:16:14Z,,,,,,,,,2023-02-10T18:16:14,ON,,
power,2023-02-10T23:20:41Z,,,,,,,,,2023-02-10T18:20:41,OFF,,
power,2023-02-10T23:20:49Z,,,,,,,,110.948,2023-02-10T18:20:49,,lamp_pwr,4
power,2023-02-10T23:20:49Z,,,,,,ON,,,2023-02-10T18:20:49,,,
power,2023-02-10T23:21:14Z,,,,,,,,,2023-02-10T18:21:14,OFF,,
power,2023-02-10T23:21:15Z,,,,,,,,,2023-02-10T18:21:15,OFF,,
power,2023-02-10T23:25:49Z,,,,,,,,110.948,2023-02-10T18:25:49,,lamp_pwr,0
power,2023-02-10T23:25:49Z,,,,,,ON,,,2023-02-10T18:25:49,,,
power,2023-02-10T23:26:14Z,,,,,,,,,2023-02-10T18:26:14,OFF,,
power,2023-02-10T23:30:49Z,,,,,,,,110.948,2023-02-10T18:30:49,,lamp_pwr,0
power,2023-02-10T23:30:49Z,,,,,,ON,,,2023-02-10T18:30:49,,,
power,2023-02-10T23:31:14Z,,,,,,,,,2023-02-10T18:31:14,OFF,,
power,2023-02-10T23:35:49Z,,,,,,,,110.948,2023-02-10T18:35:49,,lamp_pwr,0
power,2023-02-10T23:35:50Z,,,,,,ON,,,2023-02-10T18:35:50,,,
power,2023-02-10T23:36:14Z,,,,,,,,,2023-02-10T18:36:14,OFF,,
power,2023-02-10T23:40:49Z,,,,,,,,110.948,2023-02-10T18:40:49,,lamp_pwr,1
power,2023-02-10T23:40:49Z,,,,,,ON,,,2023-02-10T18:40:49,,,
power,2023-02-10T23:41:14Z,,,,,,,,,2023-02-10T18:41:14,OFF,,
power,2023-02-10T23:45:49Z,,,,,,,,110.948,2023-02-10T18:45:49,,lamp_pwr,1
power,2023-02-10T23:45:49Z,,,,,,ON,,,2023-02-10T18:45:49,,,
power,2023-02-10T23:46:14Z,,,,,,,,,2023-02-10T18:46:14,OFF,,
power,2023-02-10T23:50:49Z,,,,,,,,110.948,2023-02-10T18:50:49,,lamp_pwr,0
power,2023-02-10T23:50:49Z,,,,,,ON,,,2023-02-10T18:50:49,,,
power,2023-02-10T23:51:14Z,,,,,,,,,2023-02-10T18:51:14,OFF,,
power,2023-02-10T23:55:49Z,,,,,,,,110.948,2023-02-10T18:55:49,,lamp_pwr,0
power,2023-02-10T23:55:49Z,,,,,,ON,,,2023-02-10T18:55:49,,,
power,2023-02-10T23:56:14Z,,,,,,,,,2023-02-10T18:56:14,OFF,,
power,2023-02-11T00:00:49Z,,,,,,,,110.948,2023-02-10T19:00:49,,lamp_pwr,0
power,2023-02-11T00:00:49Z,,,,,,ON,,,2023-02-10T19:00:49,,,
power,2023-02-11T00:01:14Z,,,,,,,,,2023-02-10T19:01:14,OFF,,
power,2023-02-11T00:05:49Z,,,,,,,,110.948,2023-02-10T19:05:49,,lamp_pwr,0
power,2023-02-11T00:05:49Z,,,,,,ON,,,2023-02-10T19:05:49,,,
power,2023-02-11T00:06:14Z,,,,,,,,,2023-02-10T19:06:14,OFF,,
power,2023-02-11T00:10:49Z,,,,,,,,110.948,2023-02-10T19:10:49,,lamp_pwr,0
power,2023-02-11T00:10:49Z,,,,,,ON,,,2023-02-10T19:10:49,,,
power,2023-02-11T00:11:14Z,,,,,,,,,2023-02-10T19:11:14,OFF,,
power,2023-02-11T00:15:49Z,,,,,,,,110.948,2023-02-10T19:15:49,,lamp_pwr,1
power,2023-02-11T00:15:50Z,,,,,,ON,,,2023-02-10T19:15:50,,,
power,2023-02-11T00:16:14Z,,,,,,,,,2023-02-10T19:16:14,OFF,,
power,2023-02-11T00:20:49Z,,,,,,,,110.948,2023-02-10T19:20:49,,lamp_pwr,0
power,2023-02-11T00:20:50Z,,,,,,ON,,,2023-02-10T19:20:50,,,
power,2023-02-11T00:21:14Z,,,,,,,,,2023-02-10T19:21:14,OFF,,
power,2023-02-11T00:25:49Z,,,,,,,,110.948,2023-02-10T19:25:49,,lamp_pwr,0
power,2023-02-11T00:25:50Z,,,,,,ON,,,2023-02-10T19:25:50,,,
power,2023-02-11T00:26:14Z,,,,,,,,,2023-02-10T19:26:14,OFF,,
power,2023-02-11T00:30:49Z,,,,,,,,110.948,2023-02-10T19:30:49,,lamp_pwr,1
power,2023-02-11T00:30:50Z,,,,,,ON,,,2023-02-10T19:30:50,,,
power,2023-02-11T00:31:14Z,,,,,,,,,2023-02-10T19:31:14,OFF,,
power,2023-02-11T00:35:49Z,,,,,,,,110.949,2023-02-10T19:35:49,,lamp_pwr,0
power,2023-02-11T00:35:50Z,,,,,,ON,,,2023-02-10T19:35:50,,,
power,2023-02-11T00:36:14Z,,,,,,,,,2023-02-10T19:36:14,OFF,,
power,2023-02-11T00:40:49Z,,,,,,,,110.949,2023-02-10T19:40:49,,lamp_pwr,0
power,2023-02-11T00:40:50Z,,,,,,ON,,,2023-02-10T19:40:50,,,
power,2023-02-11T00:41:14Z,,,,,,,,,2023-02-10T19:41:14,OFF,,
power,2023-02-11T00:45:49Z,,,,,,,,110.949,2023-02-10T19:45:49,,lamp_pwr,0
power,2023-02-11T00:45:50Z,,,,,,ON,,,2023-02-10T19:45:50,,,
power,2023-02-11T00:46:14Z,,,,,,,,,2023-02-10T19:46:14,OFF,,
power,2023-02-11T00:50:49Z,,,,,,,,110.949,2023-02-10T19:50:49,,lamp_pwr,0
power,2023-02-11T00:50:50Z,,,,,,ON,,,2023-02-10T19:50:50,,,
power,2023-02-11T00:51:14Z,,,,,,,,,2023-02-10T19:51:14,OFF,,
power,2023-02-11T00:55:49Z,,,,,,,,110.949,2023-02-10T19:55:49,,lamp_pwr,1
power,2023-02-11T00:55:50Z,,,,,,ON,,,2023-02-10T19:55:50,,,
power,2023-02-11T00:56:14Z,,,,,,,,,2023-02-10T19:56:14,OFF,,
power,2023-02-11T01:00:49Z,,,,,,,,110.949,2023-02-10T20:00:49,,lamp_pwr,0
power,2023-02-11T01:00:50Z,,,,,,ON,,,2023-02-10T20:00:50,,,
power,2023-02-11T01:01:14Z,,,,,,,,,2023-02-10T20:01:14,OFF,,
power,2023-02-11T01:05:49Z,,,,,,,,110.949,2023-02-10T20:05:49,,lamp_pwr,1
power,2023-02-11T01:05:50Z,,,,,,ON,,,2023-02-10T20:05:50,,,
power,2023-02-11T01:06:14Z,,,,,,,,,2023-02-10T20:06:14,OFF,,
power,2023-02-11T01:10:49Z,,,,,,,,110.949,2023-02-10T20:10:49,,lamp_pwr,0
power,2023-02-11T01:10:50Z,,,,,,ON,,,2023-02-10T20:10:50,,,
power,2023-02-11T01:11:14Z,,,,,,,,,2023-02-10T20:11:14,OFF,,
power,2023-02-11T01:15:49Z,,,,,,,,110.949,2023-02-10T20:15:49,,lamp_pwr,1
power,2023-02-11T01:15:50Z,,,,,,ON,,,2023-02-10T20:15:50,,,
power,2023-02-11T01:16:14Z,,,,,,,,,2023-02-10T20:16:14,OFF,,
power,2023-02-11T01:20:49Z,,,,,,,,110.949,2023-02-10T20:20:49,,lamp_pwr,0
power,2023-02-11T01:20:50Z,,,,,,ON,,,2023-02-10T20:20:50,,,
power,2023-02-11T01:21:14Z,,,,,,,,,2023-02-10T20:21:14,OFF,,
power,2023-02-11T01:25:49Z,,,,,,,,110.949,2023-02-10T20:25:49,,lamp_pwr,0
power,2023-02-11T01:25:50Z,,,,,,ON,,,2023-02-10T20:25:50,,,
power,2023-02-11T01:26:14Z,,,,,,,,,2023-02-10T20:26:14,OFF,,
power,2023-02-11T01:30:49Z,,,,,,,,110.949,2023-02-10T20:30:49,,lamp_pwr,0
power,2023-02-11T01:30:50Z,,,,,,ON,,,2023-02-10T20:30:50,,,
power,2023-02-11T01:31:14Z,,,,,,,,,2023-02-10T20:31:14,OFF,,
power,2023-02-11T01:35:49Z,,,,,,,,110.949,2023-02-10T20:35:49,,lamp_pwr,1
power,2023-02-11T01:35:50Z,,,,,,ON,,,2023-02-10T20:35:50,,,
power,2023-02-11T01:36:14Z,,,,,,,,,2023-02-10T20:36:14,OFF,,
power,2023-02-11T01:40:49Z,,,,,,,,110.949,2023-02-10T20:40:49,,lamp_pwr,0
power,2023-02-11T01:40:50Z,,,,,,ON,,,2023-02-10T20:40:50,,,
power,2023-02-11T01:41:14Z,,,,,,,,,2023-02-10T20:41:14,OFF,,
power,2023-02-11T01:45:49Z,,,,,,,,110.949,2023-02-10T20:45:49,,lamp_pwr,0
power,2023-02-11T01:45:50Z,,,,,,ON,,,2023-02-10T20:45:50,,,
power,2023-02-11T01:46:14Z,,,,,,,,,2023-02-10T20:46:14,OFF,,
power,2023-02-11T01:50:49Z,,,,,,,,110.949,2023-02-10T20:50:49,,lamp_pwr,0
power,2023-02-11T01:50:50Z,,,,,,ON,,,2023-02-10T20:50:50,,,
power,2023-02-11T01:51:14Z,,,,,,,,,2023-02-10T20:51:14,OFF,,
power,2023-02-11T01:55:49Z,,,,,,,,110.95,2023-02-10T20:55:49,,lamp_pwr,0
power,2023-02-11T01:55:50Z,,,,,,ON,,,2023-02-10T20:55:50,,,
power,2023-02-11T01:56:14Z,,,,,,,,,2023-02-10T20:56:14,OFF,,
power,2023-02-11T02:00:49Z,,,,,,,,110.95,2023-02-10T21:00:49,,lamp_pwr,0
power,2023-02-11T02:00:50Z,,,,,,ON,,,2023-02-10T21:00:50,,,
power,2023-02-11T02:01:14Z,,,,,,,,,2023-02-10T21:01:14,OFF,,
power,2023-02-11T02:05:49Z,,,,,,,,110.95,2023-02-10T21:05:49,,lamp_pwr,0
power,2023-02-11T02:05:50Z,,,,,,ON,,,2023-02-10T21:05:50,,,
power,2023-02-11T02:06:14Z,,,,,,,,,2023-02-10T21:06:14,OFF,,
power,2023-02-11T02:10:49Z,,,,,,,,110.95,2023-02-10T21:10:49,,lamp_pwr,0
power,2023-02-11T02:10:50Z,,,,,,ON,,,2023-02-10T21:10:50,,,
power,2023-02-11T02:11:14Z,,,,,,,,,2023-02-10T21:11:14,OFF,,
power,2023-02-11T02:15:49Z,,,,,,,,110.95,2023-02-10T21:15:49,,lamp_pwr,0
power,2023-02-11T02:15:50Z,,,,,,ON,,,2023-02-10T21:15:50,,,
power,2023-02-11T02:16:14Z,,,,,,,,,2023-02-10T21:16:14,OFF,,
power,2023-02-11T02:20:49Z,,,,,,,,110.95,2023-02-10T21:20:49,,lamp_pwr,0
power,2023-02-11T02:20:50Z,,,,,,ON,,,2023-02-10T21:20:50,,,
power,2023-02-11T02:21:14Z,,,,,,,,,2023-02-10T21:21:14,OFF,,
power,2023-02-11T02:25:49Z,,,,,,,,110.95,2023-02-10T21:25:49,,lamp_pwr,0
power,2023-02-11T02:25:50Z,,,,,,ON,,,2023-02-10T21:25:50,,,
power,2023-02-11T02:26:15Z,,,,,,,,,2023-02-10T21:26:15,OFF,,
power,2023-02-11T02:30:49Z,,,,,,,,110.95,2023-02-10T21:30:49,,lamp_pwr,0
power,2023-02-11T02:30:50Z,,,,,,ON,,,2023-02-10T21:30:50,,,
power,2023-02-11T02:31:14Z,,,,,,,,,2023-02-10T21:31:14,OFF,,
power,2023-02-11T02:35:49Z,,,,,,,,110.95,2023-02-10T21:35:49,,lamp_pwr,1
power,2023-02-11T02:35:50Z,,,,,,ON,,,2023-02-10T21:35:50,,,
power,2023-02-11T02:36:15Z,,,,,,,,,2023-02-10T21:36:15,OFF,,
power,2023-02-11T02:40:49Z,,,,,,,,110.95,2023-02-10T21:40:49,,lamp_pwr,0
power,2023-02-11T02:40:50Z,,,,,,ON,,,2023-02-10T21:40:50,,,
power,2023-02-11T02:41:14Z,,,,,,,,,2023-02-10T21:41:14,OFF,,
power,2023-02-11T02:45:49Z,,,,,,,,110.95,2023-02-10T21:45:49,,lamp_pwr,0
power,2023-02-11T02:45:50Z,,,,,,ON,,,2023-02-10T21:45:50,,,
power,2023-02-11T02:46:15Z,,,,,,,,,2023-02-10T21:46:15,OFF,,
power,2023-02-11T02:50:49Z,,,,,,,,110.95,2023-02-10T21:50:49,,lamp_pwr,0
power,2023-02-11T02:50:50Z,,,,,,ON,,,2023-02-10T21:50:50,,,
power,2023-02-11T02:51:14Z,,,,,,,,,2023-02-10T21:51:14,OFF,,
power,2023-02-11T02:55:49Z,,,,,,,,110.95,2023-02-10T21:55:49,,lamp_pwr,0
power,2023-02-11T02:55:50Z,,,,,,ON,,,2023-02-10T21:55:50,,,
power,2023-02-11T02:56:14Z,,,,,,,,,2023-02-10T21:56:14,OFF,,
power,2023-02-11T03:00:49Z,,,,,,,,110.95,2023-02-10T22:00:49,,lamp_pwr,0
power,2023-02-11T03:00:50Z,,,,,,ON,,,2023-02-10T22:00:50,,,
power,2023-02-11T03:01:14Z,,,,,,,,,2023-02-10T22:01:14,OFF,,
power,2023-02-11T03:04:20Z,,,,,,,,,2023-02-10T22:04:20,ON,,
power,2023-02-11T03:05:49Z,,,,,,,,110.955,2023-02-10T22:05:49,,lamp_pwr,187
power,2023-02-11T03:05:50Z,,,,,,ON,,,2023-02-10T22:05:50,,,
power,2023-02-11T03:06:15Z,,,,,,,,,2023-02-10T22:06:15,ON,,
power,2023-02-11T03:10:49Z,,,,,,,,110.971,2023-02-10T22:10:49,,lamp_pwr,186
power,2023-02-11T03:10:50Z,,,,,,ON,,,2023-02-10T22:10:50,,,
