name,time,heat,kWhr,local_dt,old_plug,parm,watts
power,2023-02-05T17:18:28Z,,,2023-02-05T12:18:28,ON,,
power,2023-02-05T17:19:54Z,,107.74,2023-02-05T12:19:54,,lamp_pwr,0
power,2023-02-05T17:19:55Z,OFF,,2023-02-05T12:19:55,,,
power,2023-02-05T17:23:28Z,,,2023-02-05T12:23:28,ON,,
power,2023-02-05T17:24:54Z,,107.74,2023-02-05T12:24:54,,lamp_pwr,0
power,2023-02-05T17:24:55Z,OFF,,2023-02-05T12:24:55,,,
power,2023-02-05T17:28:28Z,,,2023-02-05T12:28:28,ON,,
power,2023-02-05T17:29:55Z,,107.74,2023-02-05T12:29:55,,lamp_pwr,0
power,2023-02-05T17:29:55Z,OFF,,2023-02-05T12:29:55,,,
power,2023-02-05T17:33:28Z,,,2023-02-05T12:33:28,ON,,
power,2023-02-05T17:34:54Z,,107.74,2023-02-05T12:34:54,,lamp_pwr,0
power,2023-02-05T17:34:55Z,OFF,,2023-02-05T12:34:55,,,
power,2023-02-05T17:38:28Z,,,2023-02-05T12:38:28,ON,,
power,2023-02-05T17:39:54Z,,107.74,2023-02-05T12:39:54,,lamp_pwr,0
power,2023-02-05T17:39:55Z,OFF,,2023-02-05T12:39:55,,,
power,2023-02-05T17:43:28Z,,,2023-02-05T12:43:28,ON,,
power,2023-02-05T17:44:55Z,,107.74,2023-02-05T12:44:55,,lamp_pwr,0
power,2023-02-05T17:44:55Z,OFF,,2023-02-05T12:44:55,,,
power,2023-02-05T17:48:28Z,,,2023-02-05T12:48:28,ON,,
power,2023-02-05T17:49:55Z,,107.74,2023-02-05T12:49:55,,lamp_pwr,0
power,2023-02-05T17:49:55Z,OFF,,2023-02-05T12:49:55,,,
power,2023-02-05T17:53:28Z,,,2023-02-05T12:53:28,ON,,
power,2023-02-05T17:54:54Z,,107.74,2023-02-05T12:54:54,,lamp_pwr,0
power,2023-02-05T17:54:55Z,OFF,,2023-02-05T12:54:55,,,
power,2023-02-05T17:58:28Z,,,2023-02-05T12:58:28,ON,,
power,2023-02-05T17:59:54Z,,107.74,2023-02-05T12:59:54,,lamp_pwr,0
power,2023-02-05T17:59:55Z,OFF,,2023-02-05T12:59:55,,,
power,2023-02-05T18:03:28Z,,,2023-02-05T13:03:28,ON,,
power,2023-02-05T18:04:54Z,,107.74,2023-02-05T13:04:54,,lamp_pwr,0
power,2023-02-05T18:04:55Z,OFF,,2023-02-05T13:04:55,,,
power,2023-02-05T18:08:28Z,,,2023-02-05T13:08:28,ON,,
power,2023-02-05T18:09:54Z,,107.74,2023-02-05T13:09:54,,lamp_pwr,0
power,2023-02-05T18:09:55Z,OFF,,2023-02-05T13:09:55,,,
power,2023-02-05T18:13:28Z,,,2023-02-05T13:13:28,ON,,
power,2023-02-05T18:14:55Z,,107.74,2023-02-05T13:14:55,,lamp_pwr,0
power,2023-02-05T18:14:55Z,OFF,,2023-02-05T13:14:55,,,
power,2023-02-05T18:18:28Z,,,2023-02-05T13:18:28,ON,,
power,2023-02-05T18:19:54Z,,107.74,2023-02-05T13:19:54,,lamp_pwr,0
power,2023-02-05T18:19:55Z,OFF,,2023-02-05T13:19:55,,,
power,2023-02-05T18:23:28Z,,,2023-02-05T13:23:28,ON,,
power,2023-02-05T18:24:54Z,,107.74,2023-02-05T13:24:54,,lamp_pwr,0
power,2023-02-05T18:24:55Z,OFF,,2023-02-05T13:24:55,,,
power,2023-02-05T18:28:28Z,,,2023-02-05T13:28:28,ON,,
power,2023-02-05T18:29:54Z,,107.74,2023-02-05T13:29:54,,lamp_pwr,0
power,2023-02-05T18:29:55Z,OFF,,2023-02-05T13:29:55,,,
power,2023-02-05T18:33:28Z,,,2023-02-05T13:33:28,ON,,
power,2023-02-05T18:34:55Z,,107.74,2023-02-05T13:34:55,,lamp_pwr,0
power,2023-02-05T18:34:55Z,OFF,,2023-02-05T13:34:55,,,
power,2023-02-05T18:38:28Z,,,2023-02-05T13:38:28,ON,,
power,2023-02-05T18:39:54Z,,107.74,2023-02-05T13:39:54,,lamp_pwr,0
power,2023-02-05T18:39:55Z,OFF,,2023-02-05T13:39:55,,,
power,2023-02-05T18:43:28Z,,,2023-02-05T13:43:28,ON,,
power,2023-02-05T18:43:36Z,,,2023-02-05T13:43:36,OFF,,
power,2023-02-05T18:44:54Z,,107.74,2023-02-05T13:44:54,,lamp_pwr,0
power,2023-02-05T18:44:55Z,OFF,,2023-02-05T13:44:55,,,
power,2023-02-05T18:48:30Z,,,2023-02-05T13:48:30,OFF,,
power,2023-02-05T18:49:54Z,,107.74,2023-02-05T13:49:54,,lamp_pwr,0
power,2023-02-05T18:49:55Z,OFF,,2023-02-05T13:49:55,,,
power,2023-02-05T18:53:30Z,,,2023-02-05T13:53:30,OFF,,
power,2023-02-05T18:54:54Z,,107.74,2023-02-05T13:54:54,,lamp_pwr,0
power,2023-02-05T18:54:55Z,OFF,,2023-02-05T13:54:55,,,
power,2023-02-05T18:58:30Z,,,2023-02-05T13:58:30,OFF,,
power,2023-02-05T18:59:54Z,,107.74,2023-02-05T13:59:54,,lamp_pwr,0
power,2023-02-05T18:59:55Z,OFF,,2023-02-05T13:59:55,,,
power,2023-02-05T19:03:30Z,,,2023-02-05T14:03:30,OFF,,
power,2023-02-05T19:04:55Z,,107.74,2023-02-05T14:04:55,,lamp_pwr,0
power,2023-02-05T19:04:55Z,OFF,,2023-02-05T14:04:55,,,
power,2023-02-05T19:08:30Z,,,2023-02-05T14:08:30,OFF,,
power,2023-02-05T19:09:54Z,,107.74,2023-02-05T14:09:54,,lamp_pwr,0
power,2023-02-05T19:09:55Z,OFF,,2023-02-05T14:09:55,,,
power,2023-02-05T19:13:30Z,,,2023-02-05T14:13:30,OFF,,
power,2023-02-05T19:14:54Z,,107.74,2023-02-05T14:14:54,,lamp_pwr,0
power,2023-02-05T19:14:55Z,OFF,,2023-02-05T14:14:55,,,
power,2023-02-05T19:18:30Z,,,2023-02-05T14:18:30,OFF,,
power,2023-02-05T19:19:54Z,,107.74,2023-02-05T14:19:54,,lamp_pwr,0
power,2023-02-05T19:19:55Z,OFF,,2023-02-05T14:19:55,,,
power,2023-02-05T19:23:30Z,,,2023-02-05T14:23:30,OFF,,
power,2023-02-05T19:24:54Z,,107.74,2023-02-05T14:24:54,,lamp_pwr,0
power,2023-02-05T19:24:55Z,OFF,,2023-02-05T14:24:55,,,
power,2023-02-05T19:28:30Z,,,2023-02-05T14:28:30,OFF,,
power,2023-02-05T19:29:54Z,,107.74,2023-02-05T14:29:54,,lamp_pwr,0
power,2023-02-05T19:29:55Z,OFF,,2023-02-05T14:29:55,,,
power,2023-02-05T19:33:30Z,,,2023-02-05T14:33:30,OFF,,
power,2023-02-05T19:34:54Z,,107.74,2023-02-05T14:34:54,,lamp_pwr,0
power,2023-02-05T19:34:55Z,OFF,,2023-02-05T14:34:55,,,
power,2023-02-05T19:38:30Z,,,2023-02-05T14:38:30,OFF,,
power,2023-02-05T19:39:54Z,,107.74,2023-02-05T14:39:54,,lamp_pwr,0
power,2023-02-05T19:39:55Z,OFF,,2023-02-05T14:39:55,,,
power,2023-02-05T19:43:30Z,,,2023-02-05T14:43:30,OFF,,
power,2023-02-05T19:44:54Z,,107.74,2023-02-05T14:44:54,,lamp_pwr,0
power,2023-02-05T19:44:55Z,OFF,,2023-02-05T14:44:55,,,
power,2023-02-05T19:48:30Z,,,2023-02-05T14:48:30,OFF,,
power,2023-02-05T19:49:54Z,,107.74,2023-02-05T14:49:54,,lamp_pwr,0
power,2023-02-05T19:49:55Z,OFF,,2023-02-05T14:49:55,,,
power,2023-02-05T19:53:01Z,ON,,2023-02-05T14:53:01,,,
power,2023-02-05T19:53:30Z,,,2023-02-05T14:53:30,OFF,,
power,2023-02-05T19:54:54Z,,107.74,2023-02-05T14:54:54,,lamp_pwr,0
power,2023-02-05T19:54:55Z,ON,,2023-02-05T14:54:55,,,
power,2023-02-05T19:58:30Z,,,2023-02-05T14:58:30,OFF,,
power,2023-02-05T19:59:54Z,,107.74,2023-02-05T14:59:54,,lamp_pwr,0
power,2023-02-05T19:59:55Z,ON,,2023-02-05T14:59:55,,,
power,2023-02-05T20:03:30Z,,,2023-02-05T15:03:30,OFF,,
power,2023-02-05T20:04:54Z,,107.74,2023-02-05T15:04:54,,lamp_pwr,0
power,2023-02-05T20:04:55Z,ON,,2023-02-05T15:04:55,,,
power,2023-02-05T20:08:30Z,,,2023-02-05T15:08:30,OFF,,
power,2023-02-05T20:09:54Z,,107.74,2023-02-05T15:09:54,,lamp_pwr,0
power,2023-02-05T20:09:55Z,ON,,2023-02-05T15:09:55,,,
power,2023-02-05T20:13:30Z,,,2023-02-05T15:13:30,OFF,,
power,2023-02-05T20:14:54Z,,107.74,2023-02-05T15:14:54,,lamp_pwr,0
power,2023-02-05T20:14:55Z,ON,,2023-02-05T15:14:55,,,
power,2023-02-05T20:18:30Z,,,2023-02-05T15:18:30,OFF,,
power,2023-02-05T20:19:55Z,,107.74,2023-02-05T15:19:55,,lamp_pwr,0
power,2023-02-05T20:19:55Z,ON,,2023-02-05T15:19:55,,,
power,2023-02-05T20:23:30Z,,,2023-02-05T15:23:30,OFF,,
power,2023-02-05T20:24:54Z,,107.74,2023-02-05T15:24:54,,lamp_pwr,0
power,2023-02-05T20:24:55Z,ON,,2023-02-05T15:24:55,,,
power,2023-02-05T20:28:30Z,,,2023-02-05T15:28:30,OFF,,
power,2023-02-05T20:29:29Z,,,2023-02-05T15:29:29,ON,,
power,2023-02-05T20:29:55Z,,107.74,2023-02-05T15:29:55,,lamp_pwr,0
power,2023-02-05T20:29:55Z,ON,,2023-02-05T15:29:55,,,
power,2023-02-05T20:33:30Z,,,2023-02-05T15:33:30,ON,,
power,2023-02-05T20:34:54Z,,107.74,2023-02-05T15:34:54,,lamp_pwr,0
power,2023-02-05T20:34:55Z,ON,,2023-02-05T15:34:55,,,
power,2023-02-05T20:38:30Z,,,2023-02-05T15:38:30,ON,,
power,2023-02-05T20:39:55Z,,107.74,2023-02-05T15:39:55,,lamp_pwr,0
power,2023-02-05T20:39:55Z,ON,,2023-02-05T15:39:55,,,
power,2023-02-05T20:43:30Z,,,2023-02-05T15:43:30,ON,,
power,2023-02-05T20:44:26Z,,,2023-02-05T15:44:26,ON,,
power,2023-02-05T20:44:54Z,,107.74,2023-02-05T15:44:54,,lamp_pwr,0
power,2023-02-05T20:44:55Z,ON,,2023-02-05T15:44:55,,,
power,2023-02-05T20:48:30Z,,,2023-02-05T15:48:30,ON,,
power,2023-02-05T20:48:38Z,,,2023-02-05T15:48:38,ON,,
power,2023-02-05T20:49:55Z,,107.74,2023-02-05T15:49:55,,lamp_pwr,0
power,2023-02-05T20:49:55Z,ON,,2023-02-05T15:49:55,,,
power,2023-02-05T20:53:01Z,OFF,,2023-02-05T15:53:01,,,
power,2023-02-05T20:53:12Z,ON,,2023-02-05T15:53:12,,,
power,2023-02-05T20:53:30Z,,,2023-02-05T15:53:30,ON,,
power,2023-02-05T20:53:33Z,,,2023-02-05T15:53:33,ON,,
power,2023-02-05T20:54:54Z,,107.74,2023-02-05T15:54:54,,lamp_pwr,0
power,2023-02-05T20:54:55Z,ON,,2023-02-05T15:54:55,,,
power,2023-02-05T20:58:31Z,,,2023-02-05T15:58:31,ON,,
power,2023-02-05T20:59:54Z,,107.74,2023-02-05T15:59:54,,lamp_pwr,0
power,2023-02-05T20:59:55Z,ON,,2023-02-05T15:59:55,,,
power,2023-02-05T21:03:30Z,,,2023-02-05T16:03:30,ON,,
power,2023-02-05T21:04:55Z,,107.74,2023-02-05T16:04:55,,lamp_pwr,0
power,2023-02-05T21:04:55Z,ON,,2023-02-05T16:04:55,,,
power,2023-02-05T21:08:30Z,,,2023-02-05T16:08:30,ON,,
power,2023-02-05T21:09:55Z,,107.74,2023-02-05T16:09:55,,lamp_pwr,0
power,2023-02-05T21:09:55Z,ON,,2023-02-05T16:09:55,,,
power,2023-02-05T21:13:31Z,,,2023-02-05T16:13:31,ON,,
power,2023-02-05T21:14:54Z,,107.74,2023-02-05T16:14:54,,lamp_pwr,0
power,2023-02-05T21:14:55Z,ON,,2023-02-05T16:14:55,,,
power,2023-02-05T21:18:31Z,,,2023-02-05T16:18:31,ON,,
power,2023-02-05T21:19:54Z,,107.74,2023-02-05T16:19:54,,lamp_pwr,0
power,2023-02-05T21:19:55Z,ON,,2023-02-05T16:19:55,,,
power,2023-02-05T21:23:31Z,,,2023-02-05T16:23:31,ON,,
power,2023-02-05T21:24:55Z,,107.74,2023-02-05T16:24:55,,lamp_pwr,0
power,2023-02-05T21:24:55Z,ON,,2023-02-05T16:24:55,,,
power,2023-02-05T21:28:31Z,,,2023-02-05T16:28:31,ON,,
power,2023-02-05T21:29:54Z,,107.74,2023-02-05T16:29:54,,lamp_pwr,0
power,2023-02-05T21:29:55Z,ON,,2023-02-05T16:29:55,,,
power,2023-02-05T21:33:31Z,,,2023-02-05T16:33:31,ON,,
power,2023-02-05T21:34:54Z,,107.74,2023-02-05T16:34:54,,lamp_pwr,0
power,2023-02-05T21:34:55Z,ON,,2023-02-05T16:34:55,,,
power,2023-02-05T21:35:20Z,OFF,,2023-02-05T16:35:20,,,
power,2023-02-05T21:38:31Z,,,2023-02-05T16:38:31,ON,,
power,2023-02-05T21:39:54Z,,107.74,2023-02-05T16:39:54,,lamp_pwr,0
power,2023-02-05T21:39:55Z,OFF,,2023-02-05T16:39:55,,,
power,2023-02-05T21:43:31Z,,,2023-02-05T16:43:31,ON,,
power,2023-02-05T21:44:55Z,,107.74,2023-02-05T16:44:55,,lamp_pwr,0
power,2023-02-05T21:44:55Z,OFF,,2023-02-05T16:44:55,,,
power,2023-02-05T21:48:31Z,,,2023-02-05T16:48:31,ON,,
power,2023-02-05T21:49:55Z,,107.74,2023-02-05T16:49:55,,lamp_pwr,0
power,2023-02-05T21:49:55Z,OFF,,2023-02-05T16:49:55,,,
power,2023-02-05T21:53:31Z,,,2023-02-05T16:53:31,ON,,
power,2023-02-05T21:54:55Z,,107.74,2023-02-05T16:54:55,,lamp_pwr,0
power,2023-02-05T21:54:55Z,OFF,,2023-02-05T16:54:55,,,
power,2023-02-05T21:58:31Z,,,2023-02-05T16:58:31,ON,,
power,2023-02-05T21:59:55Z,,107.74,2023-02-05T16:59:55,,lamp_pwr,0
power,2023-02-05T21:59:55Z,OFF,,2023-02-05T16:59:55,,,
power,2023-02-05T22:03:31Z,,,2023-02-05T17:03:31,ON,,
power,2023-02-05T22:04:54Z,,107.74,2023-02-05T17:04:54,,lamp_pwr,0
power,2023-02-05T22:04:54Z,,,2023-02-05T17:04:54,OFF,,
power,2023-02-05T22:04:55Z,OFF,,2023-02-05T17:04:55,,,
power,2023-02-05T22:08:31Z,,,2023-02-05T17:08:31,OFF,,
power,2023-02-05T22:09:55Z,,107.74,2023-02-05T17:09:55,,lamp_pwr,0
power,2023-02-05T22:09:55Z,OFF,,2023-02-05T17:09:55,,,
power,2023-02-05T22:13:31Z,,,2023-02-05T17:13:31,OFF,,
power,2023-02-05T22:14:55Z,,107.74,2023-02-05T17:14:55,,lamp_pwr,0
power,2023-02-05T22:14:55Z,OFF,,2023-02-05T17:14:55,,,
power,2023-02-05T22:18:31Z,,,2023-02-05T17:18:31,OFF,,
power,2023-02-05T22:19:54Z,,107.74,2023-02-05T17:19:54,,lamp_pwr,0
power,2023-02-05T22:19:55Z,OFF,,2023-02-05T17:19:55,,,
power,2023-02-05T22:23:31Z,,,2023-02-05T17:23:31,OFF,,
power,2023-02-05T22:24:54Z,,107.74,2023-02-05T17:24:54,,lamp_pwr,0
power,2023-02-05T22:24:55Z,OFF,,2023-02-05T17:24:55,,,
power,2023-02-05T22:28:31Z,,,2023-02-05T17:28:31,OFF,,
power,2023-02-05T22:29:54Z,,107.74,2023-02-05T17:29:54,,lamp_pwr,0
power,2023-02-05T22:29:55Z,OFF,,2023-02-05T17:29:55,,,
power,2023-02-05T22:33:31Z,,,2023-02-05T17:33:31,OFF,,
power,2023-02-05T22:34:55Z,,107.74,2023-02-05T17:34:55,,lamp_pwr,0
power,2023-02-05T22:34:55Z,OFF,,2023-02-05T17:34:55,,,
power,2023-02-05T22:38:31Z,,,2023-02-05T17:38:31,OFF,,
power,2023-02-05T22:39:55Z,,107.74,2023-02-05T17:39:55,,lamp_pwr,0
power,2023-02-05T22:39:55Z,OFF,,2023-02-05T17:39:55,,,
power,2023-02-05T22:43:31Z,,,2023-02-05T17:43:31,OFF,,
power,2023-02-05T22:44:55Z,,107.74,2023-02-05T17:44:55,,lamp_pwr,0
power,2023-02-05T22:44:55Z,OFF,,2023-02-05T17:44:55,,,
power,2023-02-05T22:48:31Z,,,2023-02-05T17:48:31,OFF,,
power,2023-02-05T22:49:54Z,,107.74,2023-02-05T17:49:54,,lamp_pwr,0
power,2023-02-05T22:49:55Z,OFF,,2023-02-05T17:49:55,,,
power,2023-02-05T22:53:31Z,,,2023-02-05T17:53:31,OFF,,
power,2023-02-05T22:54:54Z,,107.74,2023-02-05T17:54:54,,lamp_pwr,0
power,2023-02-05T22:54:55Z,OFF,,2023-02-05T17:54:55,,,
power,2023-02-05T22:58:31Z,,,2023-02-05T17:58:31,OFF,,
power,2023-02-05T22:59:54Z,,107.74,2023-02-05T17:59:54,,lamp_pwr,0
power,2023-02-05T22:59:55Z,OFF,,2023-02-05T17:59:55,,,
power,2023-02-05T23:03:31Z,,,2023-02-05T18:03:31,OFF,,
power,2023-02-05T23:04:54Z,,107.74,2023-02-05T18:04:54,,lamp_pwr,0
power,2023-02-05T23:04:55Z,OFF,,2023-02-05T18:04:55,,,
power,2023-02-05T23:08:31Z,,,2023-02-05T18:08:31,OFF,,
power,2023-02-05T23:09:54Z,,107.74,2023-02-05T18:09:54,,lamp_pwr,0
power,2023-02-05T23:09:55Z,OFF,,2023-02-05T18:09:55,,,
power,2023-02-05T23:13:31Z,,,2023-02-05T18:13:31,OFF,,
power,2023-02-05T23:14:54Z,,107.74,2023-02-05T18:14:54,,lamp_pwr,0
power,2023-02-05T23:14:55Z,OFF,,2023-02-05T18:14:55,,,
power,2023-02-05T23:18:31Z,,,2023-02-05T18:18:31,OFF,,
power,2023-02-05T23:19:55Z,,107.74,2023-02-05T18:19:55,,lamp_pwr,0
power,2023-02-05T23:19:55Z,OFF,,2023-02-05T18:19:55,,,
power,2023-02-05T23:23:31Z,,,2023-02-05T18:23:31,OFF,,
power,2023-02-05T23:24:55Z,,107.74,2023-02-05T18:24:55,,lamp_pwr,0
power,2023-02-05T23:24:55Z,OFF,,2023-02-05T18:24:55,,,
power,2023-02-05T23:28:31Z,,,2023-02-05T18:28:31,OFF,,
power,2023-02-05T23:29:54Z,,107.74,2023-02-05T18:29:54,,lamp_pwr,0
power,2023-02-05T23:29:55Z,OFF,,2023-02-05T18:29:55,,,
power,2023-02-05T23:33:31Z,,,2023-02-05T18:33:31,OFF,,
power,2023-02-05T23:34:54Z,,107.74,2023-02-05T18:34:54,,lamp_pwr,0
power,2023-02-05T23:34:55Z,OFF,,2023-02-05T18:34:55,,,
power,2023-02-05T23:38:31Z,,,2023-02-05T18:38:31,OFF,,
power,2023-02-05T23:39:55Z,,107.74,2023-02-05T18:39:55,,lamp_pwr,0
power,2023-02-05T23:39:55Z,OFF,,2023-02-05T18:39:55,,,
power,2023-02-05T23:40:43Z,ON,,2023-02-05T18:40:43,,,
power,2023-02-05T23:43:31Z,,,2023-02-05T18:43:31,OFF,,
power,2023-02-05T23:44:54Z,,107.74,2023-02-05T18:44:54,,lamp_pwr,0
power,2023-02-05T23:44:55Z,ON,,2023-02-05T18:44:55,,,
power,2023-02-05T23:48:31Z,,,2023-02-05T18:48:31,OFF,,
power,2023-02-05T23:49:54Z,,107.74,2023-02-05T18:49:54,,lamp_pwr,0
power,2023-02-05T23:49:55Z,ON,,2023-02-05T18:49:55,,,
power,2023-02-05T23:53:31Z,,,2023-02-05T18:53:31,OFF,,
power,2023-02-05T23:54:55Z,,107.74,2023-02-05T18:54:55,,lamp_pwr,0
power,2023-02-05T23:54:55Z,ON,,2023-02-05T18:54:55,,,
power,2023-02-05T23:58:31Z,,,2023-02-05T18:58:31,OFF,,
power,2023-02-05T23:59:55Z,,107.74,2023-02-05T18:59:55,,lamp_pwr,0
power,2023-02-05T23:59:55Z,ON,,2023-02-05T18:59:55,,,
power,2023-02-06T00:03:31Z,,,2023-02-05T19:03:31,OFF,,
power,2023-02-06T00:04:54Z,,107.74,2023-02-05T19:04:54,,lamp_pwr,0
power,2023-02-06T00:04:55Z,ON,,2023-02-05T19:04:55,,,
power,2023-02-06T00:08:31Z,,,2023-02-05T19:08:31,OFF,,
power,2023-02-06T00:09:54Z,,107.74,2023-02-05T19:09:54,,lamp_pwr,0
power,2023-02-06T00:09:55Z,ON,,2023-02-05T19:09:55,,,
power,2023-02-06T00:13:31Z,,,2023-02-05T19:13:31,OFF,,
power,2023-02-06T00:14:54Z,,107.74,2023-02-05T19:14:54,,lamp_pwr,0
power,2023-02-06T00:14:55Z,ON,,2023-02-05T19:14:55,,,
power,2023-02-06T00:18:31Z,,,2023-02-05T19:18:31,OFF,,
power,2023-02-06T00:19:54Z,,107.74,2023-02-05T19:19:54,,lamp_pwr,0
power,2023-02-06T00:19:55Z,ON,,2023-02-05T19:19:55,,,
power,2023-02-06T00:23:31Z,,,2023-02-05T19:23:31,OFF,,
power,2023-02-06T00:24:54Z,,107.74,2023-02-05T19:24:54,,lamp_pwr,0
power,2023-02-06T00:24:55Z,ON,,2023-02-05T19:24:55,,,
power,2023-02-06T00:28:31Z,,,2023-02-05T19:28:31,OFF,,
power,2023-02-06T00:29:54Z,,107.74,2023-02-05T19:29:54,,lamp_pwr,0
power,2023-02-06T00:29:55Z,ON,,2023-02-05T19:29:55,,,
power,2023-02-06T00:33:31Z,,,2023-02-05T19:33:31,OFF,,
power,2023-02-06T00:34:55Z,,107.74,2023-02-05T19:34:55,,lamp_pwr,0
power,2023-02-06T00:34:55Z,ON,,2023-02-05T19:34:55,,,
power,2023-02-06T00:38:31Z,,,2023-02-05T19:38:31,OFF,,
power,2023-02-06T00:39:54Z,,107.74,2023-02-05T19:39:54,,lamp_pwr,0
power,2023-02-06T00:39:55Z,ON,,2023-02-05T19:39:55,,,
power,2023-02-06T00:40:43Z,OFF,,2023-02-05T19:40:43,,,
power,2023-02-06T00:40:54Z,ON,,2023-02-05T19:40:54,,,
power,2023-02-06T00:43:31Z,,,2023-02-05T19:43:31,OFF,,
power,2023-02-06T00:44:54Z,,107.74,2023-02-05T19:44:54,,lamp_pwr,0
power,2023-02-06T00:44:55Z,ON,,2023-02-05T19:44:55,,,
power,2023-02-06T00:48:31Z,,,2023-02-05T19:48:31,OFF,,
power,2023-02-06T00:49:54Z,,107.74,2023-02-05T19:49:54,,lamp_pwr,0
power,2023-02-06T00:49:55Z,ON,,2023-02-05T19:49:55,,,
power,2023-02-06T00:53:31Z,,,2023-02-05T19:53:31,OFF,,
power,2023-02-06T00:54:54Z,,107.74,2023-02-05T19:54:54,,lamp_pwr,0
power,2023-02-06T00:54:55Z,ON,,2023-02-05T19:54:55,,,
power,2023-02-06T00:57:21Z,,,2023-02-05T19:57:21,ON,,
power,2023-02-06T00:58:31Z,,,2023-02-05T19:58:31,ON,,
power,2023-02-06T00:59:55Z,,107.74,2023-02-05T19:59:55,,lamp_pwr,0
power,2023-02-06T00:59:55Z,ON,,2023-02-05T19:59:55,,,
power,2023-02-06T01:03:31Z,,,2023-02-05T20:03:31,ON,,
power,2023-02-06T01:04:54Z,,107.74,2023-02-05T20:04:54,,lamp_pwr,0
power,2023-02-06T01:04:56Z,ON,,2023-02-05T20:04:56,,,
power,2023-02-06T01:08:31Z,,,2023-02-05T20:08:31,ON,,
power,2023-02-06T01:08:37Z,,,2023-02-05T20:08:37,ON,,
power,2023-02-06T01:09:54Z,,107.74,2023-02-05T20:09:54,,lamp_pwr,0
power,2023-02-06T01:09:56Z,ON,,2023-02-05T20:09:56,,,
power,2023-02-06T01:13:31Z,,,2023-02-05T20:13:31,ON,,
power,2023-02-06T01:14:55Z,,107.74,2023-02-05T20:14:55,,lamp_pwr,0
power,2023-02-06T01:14:56Z,ON,,2023-02-05T20:14:56,,,
power,2023-02-06T01:18:31Z,,,2023-02-05T20:18:31,ON,,
power,2023-02-06T01:19:55Z,,107.74,2023-02-05T20:19:55,,lamp_pwr,0
power,2023-02-06T01:19:56Z,ON,,2023-02-05T20:19:56,,,
power,2023-02-06T01:23:31Z,,,2023-02-05T20:23:31,ON,,
power,2023-02-06T01:24:54Z,,107.74,2023-02-05T20:24:54,,lamp_pwr,0
power,2023-02-06T01:24:56Z,ON,,2023-02-05T20:24:56,,,
power,2023-02-06T01:28:31Z,,,2023-02-05T20:28:31,ON,,
power,2023-02-06T01:29:55Z,,107.74,2023-02-05T20:29:55,,lamp_pwr,0
power,2023-02-06T01:29:56Z,ON,,2023-02-05T20:29:56,,,
power,2023-02-06T01:33:31Z,,,2023-02-05T20:33:31,ON,,
power,2023-02-06T01:34:54Z,,107.74,2023-02-05T20:34:54,,lamp_pwr,0
power,2023-02-06T01:34:56Z,ON,,2023-02-05T20:34:56,,,
power,2023-02-06T01:38:31Z,,,2023-02-05T20:38:31,ON,,
power,2023-02-06T01:39:54Z,,107.74,2023-02-05T20:39:54,,lamp_pwr,0
power,2023-02-06T01:39:56Z,ON,,2023-02-05T20:39:56,,,
power,2023-02-06T01:40:54Z,OFF,,2023-02-05T20:40:54,,,
power,2023-02-06T01:43:31Z,,,2023-02-05T20:43:31,ON,,
power,2023-02-06T01:44:54Z,,107.74,2023-02-05T20:44:54,,lamp_pwr,0
power,2023-02-06T01:44:56Z,OFF,,2023-02-05T20:44:56,,,
power,2023-02-06T01:48:31Z,,,2023-02-05T20:48:31,ON,,
power,2023-02-06T01:49:54Z,,107.74,2023-02-05T20:49:54,,lamp_pwr,0
power,2023-02-06T01:49:56Z,OFF,,2023-02-05T20:49:56,,,
power,2023-02-06T01:53:31Z,,,2023-02-05T20:53:31,ON,,
power,2023-02-06T01:54:54Z,,107.74,2023-02-05T20:54:54,,lamp_pwr,0
power,2023-02-06T01:54:56Z,OFF,,2023-02-05T20:54:56,,,
power,2023-02-06T01:58:31Z,,,2023-02-05T20:58:31,ON,,
power,2023-02-06T01:59:54Z,,107.74,2023-02-05T20:59:54,,lamp_pwr,0
power,2023-02-06T01:59:56Z,OFF,,2023-02-05T20:59:56,,,
power,2023-02-06T02:03:31Z,,,2023-02-05T21:03:31,ON,,
power,2023-02-06T02:04:54Z,,107.74,2023-02-05T21:04:54,,lamp_pwr,0
power,2023-02-06T02:04:56Z,OFF,,2023-02-05T21:04:56,,,
power,2023-02-06T02:06:00Z,,,2023-02-05T21:06:00,OFF,,
power,2023-02-06T02:08:31Z,,,2023-02-05T21:08:31,OFF,,
power,2023-02-06T02:09:54Z,,107.74,2023-02-05T21:09:54,,lamp_pwr,0
power,2023-02-06T02:09:56Z,OFF,,2023-02-05T21:09:56,,,
power,2023-02-06T02:13:31Z,,,2023-02-05T21:13:31,OFF,,
power,2023-02-06T02:14:54Z,,107.74,2023-02-05T21:14:54,,lamp_pwr,0
power,2023-02-06T02:14:56Z,OFF,,2023-02-05T21:14:56,,,
power,2023-02-06T02:18:31Z,,,2023-02-05T21:18:31,OFF,,
power,2023-02-06T02:19:54Z,,107.74,2023-02-05T21:19:54,,lamp_pwr,0
power,2023-02-06T02:19:56Z,OFF,,2023-02-05T21:19:56,,,
power,2023-02-06T02:23:31Z,,,2023-02-05T21:23:31,OFF,,
power,2023-02-06T02:24:54Z,,107.74,2023-02-05T21:24:54,,lamp_pwr,0
power,2023-02-06T02:24:56Z,OFF,,2023-02-05T21:24:56,,,
