name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-09-12T07:30:00Z,0,763.9322626165986,0,1,2,1755.0132613182068,0,64,2023-09-12T03:59:56,2714,23-09
m30_inverter,2023-09-12T08:00:00Z,0,729.7274417949899,0,1,2,1754.8939526081085,0,64,2023-09-12T04:29:57,1725,23-09
m30_inverter,2023-09-12T08:30:00Z,0,642.5830203952531,0,1,2,1755.2492394447327,0,64,2023-09-12T04:59:56,2596,23-09
m30_inverter,2023-09-12T09:00:00Z,0,617.8556525596786,0,1,2,1759.4642786979675,0,64,2023-09-12T05:29:58,1830,23-09
m30_inverter,2023-09-12T09:30:00Z,0,730.2674407074966,0,1,2,1755.3567724227905,0,64,2023-09-12T05:59:57,2645,23-09
m30_inverter,2023-09-12T10:00:00Z,0,745.3647987048697,0,1,2,1754.836932182312,0,64,2023-09-12T06:29:56,1547,23-09
m30_inverter,2023-09-12T10:30:00Z,0,653.6808493710442,0,1,2,1754.4818513393402,0,64,2023-09-12T06:59:57,2596,23-09
m30_inverter,2023-09-12T11:00:00Z,0,635.179074548908,0,1,2,1754.6171464920044,0,64,2023-09-12T07:29:56,1560,23-09
m30_inverter,2023-09-12T11:30:00Z,0,659.7585737074918,0,1,2,1759.901537179947,0,64,2023-09-12T07:59:59,2760,23-09
m30_inverter,2023-09-12T12:00:00Z,0,779.4488758613821,0,1,2,1754.483182668686,0,64,2023-09-12T08:29:56,1920,23-09
m30_inverter,2023-09-12T12:30:00Z,0,646.0912537325353,0,1,2,1759.1902749538422,0,64,2023-09-12T08:59:58,1309,23-09
m30_inverter,2023-09-12T13:00:00Z,0,661.8670840532749,0,1,2,1754.847909450531,0,64,2023-09-12T09:29:56,2280,23-09
m30_inverter,2023-09-12T13:30:00Z,0,620.4698741529645,0,1,2,1759.6868479251862,0,64,2023-09-12T09:59:59,2040,23-09
m30_inverter,2023-09-12T14:00:00Z,0,928.6320151784671,0,1,2,1754.5055894851685,0,64,2023-09-12T10:29:55,2714,23-09
m30_inverter,2023-09-12T14:30:00Z,0,807.6574585852718,0,1,2,1759.880140542984,0,64,2023-09-12T10:59:55,1560,23-09
m30_inverter,2023-09-12T15:00:00Z,0,647.1241023795782,0,1,2,1759.8143515586853,0,64,2023-09-12T11:29:58,1320,23-09
m30_inverter,2023-09-12T15:30:00Z,0,610.0004347321577,0,1,2,1755.284888267517,0,64,2023-09-12T11:59:55,2142,23-09
m30_inverter,2023-09-12T16:00:00Z,0,817.3819727630894,0,1,2,1760.8013122081757,0,64,2023-09-12T12:29:58,2783,23-09
m30_inverter,2023-09-12T16:30:00Z,0,693.6738245368856,0,1,2,1759.826337337494,0,64,2023-09-12T12:59:59,1440,23-09
m30_inverter,2023-09-12T17:00:00Z,0,670.8940332958337,0,1,2,1750.7629826068878,0,64,2023-09-12T13:29:57,2596,23-09
m30_inverter,2023-09-12T17:30:00Z,0,622.2937571556691,0,1,2,1754.745760679245,0,64,2023-09-12T13:59:55,1416,23-09
m30_inverter,2023-09-12T18:00:00Z,0,824.3755918209469,0,1,2,1760.4141845703125,0,64,2023-09-12T14:29:57,2668,23-09
m30_inverter,2023-09-12T18:30:00Z,0,702.770447067068,0,1,2,1759.8795957565308,0,64,2023-09-12T14:59:58,1815,23-09
m30_inverter,2023-09-12T19:00:00Z,0,680.8636270778296,0,1,2,1755.747965812683,0,64,2023-09-12T15:29:57,2760,23-09
m30_inverter,2023-09-12T19:30:00Z,0,642.581726480353,0,1,2,1751.8169033527374,0,64,2023-09-12T15:59:58,1428,23-09
m30_inverter,2023-09-12T20:00:00Z,0,783.2589867893547,0,1,2,1745.452309846878,0,64,2023-09-12T16:29:58,2541,23-09
m30_inverter,2023-09-12T20:30:00Z,0,732.0966674545922,0,1,2,1750.4622828960419,0,64,2023-09-12T16:59:56,1888,23-09
m30_inverter,2023-09-12T21:00:00Z,0,701.4982696128085,0,1,2,1746.8195009231567,0,64,2023-09-12T17:29:56,2640,23-09
m30_inverter,2023-09-12T21:30:00Z,0,664.3665235739612,0,1,2,1750.4592728614807,0,64,2023-09-12T17:59:57,1800,23-09
m30_inverter,2023-09-12T22:00:00Z,0,722.9016741832144,0,1,2,1750.4049909114838,0,64,2023-09-12T18:29:57,2662,23-09
m30_inverter,2023-09-12T22:30:00Z,0,757.6058843597092,0,1,2,1750.0593824386597,0,64,2023-09-12T18:59:56,1785,23-09
m30_inverter,2023-09-12T23:00:00Z,0,698.4069451337831,0,1,2,1746.5268218517303,0,64,2023-09-12T19:29:55,2662,23-09
